0,1,2,3,4,5,6
predicative,שפּאַנישshpanish,,,,,
,,,,,,
case,masculine,neuter,feminine,plural,,
indefinite,definite,post./nom.,,,,
nominative,N;NOM;DEF/INDF;MASC;SG,N;NOM/ACC/DAT;NEUT;INDF;SG,N;NOM/ACC;NEUT;DEF;SG,N;NOM/ACC;NEUT;LGSPEC1;SG,N;NOM/ACC;DEF/INDF;FEM;SG,N;NOM/ACC/DAT;DEF/INDF;PL
accusative,N;ACC/DAT;DEF/INDF;MASC;SG,,,,,
dative,N;DAT;DEF/LGSPEC1;NEUT;SG,N;DAT;DEF/INDF;FEM;SG,,,,
