0,1,2,3
imperative,nedgør,infinitive,nedgøre
present tense,nedgør,past tense,nedgjorde
auxiliary verb,have,past participle,nedgjort
perfect tense,har nedgjort,pluperfect tense,havde nedgjort
present participle,nedgørende,verbal noun,-
passive present,nedgøres,passive past,nedgjordes
