0,1,2
,Active,Passive
Infinitive,V;ACT;NFIN,
Present tense,V;ACT;IND;PRS,V;PASS;IND;PRS
Past tense,V;ACT;IND;PST,V;PASS;IND;PST
Imperative,V;ACT;IMP,
Present participle,V.PTCP;ACT;PRS,
Past participle,,V.PTCP;PASS;PST
