0,1,2
neutergender,Singular,
indefinite,definite,
nominative,Tourettes syndrom,Tourettes syndromet
genitive,Tourettes syndroms,Tourettes syndromets
Gilles de la Tourettes syndrom,,
Gilles de la Tourettes syndrom,,
