0,1,2,3
"Inflection of domeeni (Kotus type 6/paperi, no gradation)",,,
nominative,domeeni,domeenit,
genitive,domeenin,domeeniendomeeneidendomeeneitten,
partitive,domeenia,domeeneitadomeeneja,
illative,domeeniin,domeeneihin,
,singular,plural,
nominative,domeeni,domeenit,
accusative,nom.,domeeni,domeenit
gen.,domeenin,,
genitive,domeenin,domeeniendomeeneidendomeeneitten,
partitive,domeenia,domeeneitadomeeneja,
inessive,domeenissa,domeeneissa,
elative,domeenista,domeeneista,
illative,domeeniin,domeeneihin,
adessive,domeenilla,domeeneilla,
ablative,domeenilta,domeeneilta,
allative,domeenille,domeeneille,
essive,domeenina,domeeneina,
translative,domeeniksi,domeeneiksi,
instructive,—,domeenein,
abessive,domeenitta,domeeneitta,
comitative,—,domeeneineen,
domeeni,domain,,
kunta,kingdom,,
pääjakso,phylum,,
alajakso,subphylum,,
luokka,class,,
alaluokka,superorder,,
lahko,order,,
heimo,tribe,,
suku,genus,,
laji,species,,
alalaji,subspecies,,
