0,1,2,3,4
Audio,,(file),,
"Inflection of esine (Kotus type 48/hame, no gradation)",,,,
nominative,esine,esineet,,
genitive,esineen,esineidenesineitten,,
partitive,esinettä,esineitä,,
illative,esineeseen,esineisiinesineihin,,
,singular,plural,,
nominative,esine,esineet,,
accusative,nom.,esine,esineet,
gen.,esineen,,,
genitive,esineen,esineidenesineitten,,
partitive,esinettä,esineitä,,
inessive,esineessä,esineissä,,
elative,esineestä,esineistä,,
illative,esineeseen,esineisiinesineihin,,
adessive,esineellä,esineillä,,
ablative,esineeltä,esineiltä,,
allative,esineelle,esineille,,
essive,esineenä,esineinä,,
translative,esineeksi,esineiksi,,
instructive,—,esinein,,
abessive,esineettä,esineittä,,
comitative,—,esineineen,,
esineellinen  esineellistyä,,esineellistää  esineistyä,,esineistää  esineistö
antiikkiesine  arvoesine  avaruusesine  hopeaesine  keramiikkaesine  keräilyesine  kiviesine  koriste-esine  koruesine  kultaesine  kulttuuriesine  käyttöesine,,lahjaesine  lainaesine  lasiesine  metalliesine  muinaisesine  muistoesine  museoesine  näyttelyesine  piiesine  pikkuesine  puuesine  rautaesine,,saviesine  taide-esine  taikaesine  talle-esine  talousesine  tarpeistoesine  tarve-esine  tinaesine  varusesine  vierasesine  ylellisyysesine
