0,1,2,3
Picture dictionary,,,
punainen oranssi keltainen vihreä sininen violetti musta harmaa valkoinen,,,
Click on labels in the image,Click on labels in the image,,
Click on labels in the image,,,
Click on labels in the image,,,
"Inflection of väri (Kotus type 5/risti, no gradation)",,,
nominative,väri,värit,
genitive,värin,värien,
partitive,väriä,värejä,
illative,väriin,väreihin,
,singular,plural,
nominative,väri,värit,
accusative,nom.,väri,värit
gen.,värin,,
genitive,värin,värien,
partitive,väriä,värejä,
inessive,värissä,väreissä,
elative,väristä,väreistä,
illative,väriin,väreihin,
adessive,värillä,väreillä,
ablative,väriltä,väreiltä,
allative,värille,väreille,
essive,värinä,väreinä,
translative,väriksi,väreiksi,
instructive,—,värein,
abessive,värittä,väreittä,
comitative,—,väreineen,
ihonväri  paikallisväri  värikäs  väriliitu  värinen,,värisuora  värit  väritön  värittää,
