0,1,2,3,4
"Inflection of pyhä (Kotus type 10/koira, no gradation)",,,,
nominative,pyhä,pyhät,,
genitive,pyhän,pyhien,,
partitive,pyhää,pyhiä,,
illative,pyhään,pyhiin,,
,singular,plural,,
nominative,pyhä,pyhät,,
accusative,nom.,pyhä,pyhät,
gen.,pyhän,,,
genitive,pyhän,pyhienpyhäinrare,,
partitive,pyhää,pyhiä,,
inessive,pyhässä,pyhissä,,
elative,pyhästä,pyhistä,,
illative,pyhään,pyhiin,,
adessive,pyhällä,pyhillä,,
ablative,pyhältä,pyhiltä,,
allative,pyhälle,pyhille,,
essive,pyhänä,pyhinä,,
translative,pyhäksi,pyhiksi,,
instructive,—,pyhin,,
abessive,pyhättä,pyhittä,,
comitative,—,pyhine,,
pyhimys  pyhittäytyä  pyhittää  pyhyys  Pyhä allianssi  pyhä ehtoollinen,,Pyhä Henki  Pyhä istuin  Pyhä Isä  Pyhä kirja  pyhä leipä  pyhä lehmä,,Pyhä maa  Pyhä saksalais-roomalainen keisarikunta  pyhä sota  pyhäkkö  pyhästi  pyhättö
pyhiinvaeltaja  pyhiinvaellus  pyhäinhäväistys,,pyhäinjäännös  pyhäinkuva  pyhäinmiestenpäivä,,pyhäinpäivä  pyhäpäivä  tekopyhä
pyhäinen  pyhäisin  pyhällinen,,,,
arkipyhä  joulunpyhä  juhannuspyhä  juhlapyhä  kaksoispyhä  kirkkopyhä,,pyhäaamu  pyhäaatto  pyhäilta  pyhäkoulu  pyhänseutu,,pyhänvietto  pyhäpuku  pyhätyö  pyhävaatteet  pääsiäispyhä
