0,1,2,3
"Inflection of graniittinen (Kotus type 38/nainen, no gradation)",,,
nominative,graniittinen,graniittiset,
genitive,graniittisen,graniittistengraniittisien,
partitive,graniittista,graniittisia,
illative,graniittiseen,graniittisiin,
,singular,plural,
nominative,graniittinen,graniittiset,
accusative,nom.,graniittinen,graniittiset
gen.,graniittisen,,
genitive,graniittisen,graniittistengraniittisien,
partitive,graniittista,graniittisia,
inessive,graniittisessa,graniittisissa,
elative,graniittisesta,graniittisista,
illative,graniittiseen,graniittisiin,
adessive,graniittisella,graniittisilla,
ablative,graniittiselta,graniittisilta,
allative,graniittiselle,graniittisille,
essive,graniittisena,graniittisina,
translative,graniittiseksi,graniittisiksi,
instructive,—,graniittisin,
abessive,graniittisetta,graniittisitta,
comitative,—,graniittisine,
