0,1,2,3,4
"Inflection of suora (Kotus type 10/koira, no gradation)",,,,
nominative,suora,suorat,,
genitive,suoran,suorien,,
partitive,suoraa,suoria,,
illative,suoraan,suoriin,,
,singular,plural,,
nominative,suora,suorat,,
accusative,nom.,suora,suorat,
gen.,suoran,,,
genitive,suoran,suoriensuorainrare,,
partitive,suoraa,suoria,,
inessive,suorassa,suorissa,,
elative,suorasta,suorista,,
illative,suoraan,suoriin,,
adessive,suoralla,suorilla,,
ablative,suoralta,suorilta,,
allative,suoralle,suorille,,
essive,suorana,suorina,,
translative,suoraksi,suoriksi,,
instructive,—,suorin,,
abessive,suoratta,suoritta,,
comitative,—,suorine,,
epäsuora  kohtisuora  luotisuora  piikkisuora  pystysuora  suora-ammunta  suorahampainen  suorahiuksinen  suorakaide  suorakauppa  suorakorvaus  suorakulma  suorakulmainen  suorakulmio,,suorakäyttö  suoraluonteinen  suoraluontoinen  suoramainonta  suoramainos  suoramarkkinointi  suoramyynti  suoraommel  suorapuheinen  suorarunkoinen  suoraryhtinen  suorasanainen  suoraselkäinen,,suorasiipinen  suorasuihkutus  suorasuu  suorasuuntaus  suorasäärinen  suoratukkainen  suoravartinen  suoraveloitus  suoraviivainen  tikkusuora  vaakasuora  vasensuorajärjestelmä  viivasuora
"Inflection of suora (Kotus type 10/koira, no gradation)",,,,
nominative,suora,suorat,,
genitive,suoran,suorien,,
partitive,suoraa,suoria,,
illative,suoraan,suoriin,,
,singular,plural,,
nominative,suora,suorat,,
accusative,nom.,suora,suorat,
gen.,suoran,,,
genitive,suoran,suoriensuorainrare,,
partitive,suoraa,suoria,,
inessive,suorassa,suorissa,,
elative,suorasta,suorista,,
illative,suoraan,suoriin,,
adessive,suoralla,suorilla,,
ablative,suoralta,suorilta,,
allative,suoralle,suorille,,
essive,suorana,suorina,,
translative,suoraksi,suoriksi,,
instructive,—,suorin,,
abessive,suoratta,suoritta,,
comitative,—,suorineen,,
etusuora  lankasuora  loppusuora,,lukusuora  maalisuora  puolisuora,,takasuora  vaikutussuora  värisuora
