0,1,2,3
Audio,,(file),
month,,,
Previous:,heinäkuu,,
Next:,syyskuu,,
"Inflection of elokuu (Kotus type 18/maa, no gradation)",,,
nominative,elokuu,elokuut,
genitive,elokuun,elokuidenelokuitten,
partitive,elokuuta,elokuita,
illative,elokuuhun,elokuihin,
,singular,plural,
nominative,elokuu,elokuut,
accusative,nom.,elokuu,elokuut
gen.,elokuun,,
genitive,elokuun,elokuidenelokuitten,
partitive,elokuuta,elokuita,
inessive,elokuussa,elokuissa,
elative,elokuusta,elokuista,
illative,elokuuhun,elokuihin,
adessive,elokuulla,elokuilla,
ablative,elokuulta,elokuilta,
allative,elokuulle,elokuille,
essive,elokuuna,elokuina,
translative,elokuuksi,elokuiksi,
instructive,—,elokuin,
abessive,elokuutta,elokuitta,
comitative,—,elokuineen,
