0,1,2,3
"Inflection of analyysi (Kotus type 5/risti, no gradation)",,,
nominative,analyysi,analyysit,
genitive,analyysin,analyysien,
partitive,analyysiä,analyysejä,
illative,analyysiin,analyyseihin,
,singular,plural,
nominative,analyysi,analyysit,
accusative,nom.,analyysi,analyysit
gen.,analyysin,,
genitive,analyysin,analyysien,
partitive,analyysiä,analyysejä,
inessive,analyysissä,analyyseissä,
elative,analyysistä,analyyseistä,
illative,analyysiin,analyyseihin,
adessive,analyysillä,analyyseillä,
ablative,analyysiltä,analyyseiltä,
allative,analyysille,analyyseille,
essive,analyysinä,analyyseinä,
translative,analyysiksi,analyyseiksi,
instructive,—,analyysein,
abessive,analyysittä,analyyseittä,
comitative,—,analyyseineen,
"Inflection of analyysi (Kotus type 5/risti, no gradation)",,,
nominative,analyysi,analyysit,
genitive,analyysin,analyysien,
partitive,analyysia,analyyseja,
illative,analyysiin,analyyseihin,
,singular,plural,
nominative,analyysi,analyysit,
accusative,nom.,analyysi,analyysit
gen.,analyysin,,
genitive,analyysin,analyysien,
partitive,analyysia,analyyseja,
inessive,analyysissa,analyyseissa,
elative,analyysista,analyyseista,
illative,analyysiin,analyyseihin,
adessive,analyysilla,analyyseilla,
ablative,analyysilta,analyyseilta,
allative,analyysille,analyyseille,
essive,analyysina,analyyseina,
translative,analyysiksi,analyyseiksi,
instructive,—,analyysein,
abessive,analyysitta,analyyseitta,
comitative,—,analyyseineen,
analysoida  analytiikka,,analyytikko  analyyttinen,
