0,1,2
Audio (Classical),,(file)
Case,Singular,Plural
nominative,cūra,cūrae
genitive,cūrae,cūrārum
dative,cūrae,cūrīs
accusative,cūram,cūrās
ablative,cūrā,cūrīs
vocative,cūra,cūrae
cūragendārius  cūriōsus  cūrius,,cūrō  incūria
Catalan: cura  Dutch: kuur  English: cure  French: cure  Friulian: cure,,Italian: cura  Old Portuguese: cura  Portuguese: cura  Romanian: cură  Spanish: cura
