0,1,2,3,4,5,6,7
PIE root,,,,,,,
*h₂el-,,,,,,,
Conjugation of alo (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,alō,alis,alit,alimus,alitis,alunt
imperfect,alēbam,alēbās,alēbat,alēbāmus,alēbātis,alēbant,
future,alam,alēs,alet,alēmus,alētis,alent,
perfect,aluī,aluistī,aluit,aluimus,aluistis,"aluērunt, aluēre",
pluperfect,alueram,aluerās,aluerat,aluerāmus,aluerātis,aluerant,
future perfect,aluerō,alueris,aluerit,aluerimus,alueritis,aluerint,
passive,present,alor,"aleris, alere",alitur,alimur,aliminī,aluntur
imperfect,alēbar,"alēbāris, alēbāre",alēbātur,alēbāmur,alēbāminī,alēbantur,
future,alar,"alēris, alēre",alētur,alēmur,alēminī,alentur,
perfect,altus + present active indicative of sum,,,,,,
pluperfect,altus + imperfect active indicative of sum,,,,,,
future perfect,altus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,alam,alās,alat,alāmus,alātis,alant
imperfect,alerem,alerēs,aleret,alerēmus,alerētis,alerent,
perfect,aluerim,aluerīs,aluerit,aluerīmus,aluerītis,aluerint,
pluperfect,aluissem,aluissēs,aluisset,aluissēmus,aluissētis,aluissent,
passive,present,alar,"alāris, alāre",alātur,alāmur,alāminī,alantur
imperfect,alerer,"alerēris, alerēre",alerētur,alerēmur,alerēminī,alerentur,
perfect,altus + present active subjunctive of sum,,,,,,
pluperfect,altus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,ale,—,—,alite,—
future,—,alitō,alitō,—,alitōte,aluntō,
passive,present,—,alere,—,—,aliminī,—
future,—,alitor,alitor,—,—,aluntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,alere,aluisse,altūrus esse,alī,altus esse,altum īrī,
participles,alēns,—,altūrus,—,altus,alendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
alere,alendī,alendō,alendum,altum,altū,,
Conjugation of alo (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,alō,alis,alit,alimus,alitis,alunt
imperfect,alēbam,alēbās,alēbat,alēbāmus,alēbātis,alēbant,
future,alam,alēs,alet,alēmus,alētis,alent,
perfect,aluī,aluistī,aluit,aluimus,aluistis,"aluērunt, aluēre",
pluperfect,alueram,aluerās,aluerat,aluerāmus,aluerātis,aluerant,
future perfect,aluerō,alueris,aluerit,aluerimus,alueritis,aluerint,
passive,present,alor,"aleris, alere",alitur,alimur,aliminī,aluntur
imperfect,alēbar,"alēbāris, alēbāre",alēbātur,alēbāmur,alēbāminī,alēbantur,
future,alar,"alēris, alēre",alētur,alēmur,alēminī,alentur,
perfect,alitus + present active indicative of sum,,,,,,
pluperfect,alitus + imperfect active indicative of sum,,,,,,
future perfect,alitus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,alam,alās,alat,alāmus,alātis,alant
imperfect,alerem,alerēs,aleret,alerēmus,alerētis,alerent,
perfect,aluerim,aluerīs,aluerit,aluerīmus,aluerītis,aluerint,
pluperfect,aluissem,aluissēs,aluisset,aluissēmus,aluissētis,aluissent,
passive,present,alar,"alāris, alāre",alātur,alāmur,alāminī,alantur
imperfect,alerer,"alerēris, alerēre",alerētur,alerēmur,alerēminī,alerentur,
perfect,alitus + present active subjunctive of sum,,,,,,
pluperfect,alitus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,ale,—,—,alite,—
future,—,alitō,alitō,—,alitōte,aluntō,
passive,present,—,alere,—,—,aliminī,—
future,—,alitor,alitor,—,—,aluntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,alere,aluisse,alitūrus esse,alī,alitus esse,alitum īrī,
participles,alēns,—,alitūrus,—,alitus,alendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
alere,alendī,alendō,alendum,alitum,alitū,,
alescō  alibilis  alica  alimentum,,alimōnia  almus  altor  altus,,alumnus  coalō  elementum,,,
