0,1,2,3,4
PIE root,,,,
*bʰreg-,,,,
Case,Singular,Plural,,
nominative,fragmentum,fragmenta,,
genitive,fragmentī,fragmentōrum,,
dative,fragmentō,fragmentīs,,
accusative,fragmentum,fragmenta,,
ablative,fragmentō,fragmentīs,,
vocative,fragmentum,fragmenta,,
fragilis  fragilitās  fragium,,fragmen  fragor  fragōsē,,fragōsus  frangō
Catalan: fragment  Czech: fragment  Dutch: fragment  English: fragment  French: fragment  Galician: fragmento  German: Fragment,,Italian: frammento  Polish: fragment  Portuguese: fragmento  Russian: фрагмент ‎(fragment)  Sicilian: frammentu  Spanish: fragmento  Swedish: fragment,,
