0,1,2,3,4,5,6,7
PIE root,,,,,,,
*gʷerH-,,,,,,,
Number,Singular,,Plural,,,,
Case / Gender,Masculine,Feminine,Neuter,Masculine,Feminine,Neuter,
nominative,grātus,grāta,grātum,,grātī,grātae,grāta
genitive,grātī,grātae,grātī,grātōrum,grātārum,grātōrum,
dative,grātō,grātō,grātīs,,,,
accusative,grātum,grātam,grātum,grātōs,grātās,grāta,
ablative,grātō,grātā,grātō,grātīs,,,
vocative,grāte,grāta,grātum,grātī,grātae,grāta,
grātē  grātia  grātificor  grātitudō,,grātīs  grātiōsus  grātor,,grātulātiō  grātulātōrius  grātulor,,,
"Catalan: grat, malgrat  French: gré, malgré, agreer  English: agree  Italian: grado, grato, malgrado",,"Occitan: grat, agrat, malgrat  Portuguese: grado, grato  Spanish: grado, grato",,,,,
