0,1,2,3,4,5,6,7
PIE roots,,,,,,,
*bʰer-,,,,,,,
*telh₂-,,,,,,,
"Conjugation of differo (third conjugation, irregular, suppletive)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,differō,differs,differt,differimus,differtis,differunt
imperfect,differēbam,differēbās,differēbat,differēbāmus,differēbātis,differēbant,
future,differam,differēs,differet,differēmus,differētis,different,
perfect,distulī,distulistī,distulit,distulimus,distulistis,"distulērunt, distulēre",
pluperfect,distuleram,distulerās,distulerat,distulerāmus,distulerātis,distulerant,
future perfect,distulerō,distuleris,distulerit,distulerimus,distuleritis,distulerint,
passive,present,differor,"differris, differre",differtur,differimur,differiminī,differuntur
imperfect,differēbar,"differēbāris, differēbāre",differēbātur,differēbāmur,differēbāminī,differēbantur,
future,differar,"differēris, differēre",differētur,differēmur,differēminī,differentur,
perfect,dīlātus + present active indicative of sum,,,,,,
pluperfect,dīlātus + imperfect active indicative of sum,,,,,,
future perfect,dīlātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,differam,differās,differat,differāmus,differātis,differant
imperfect,differrem,differrēs,differret,differrēmus,differrētis,differrent,
perfect,distulerim,distulerīs,distulerit,distulerīmus,distulerītis,distulerint,
pluperfect,distulissem,distulissēs,distulisset,distulissēmus,distulissētis,distulissent,
passive,present,differar,"differāris, differāre",differātur,differāmur,differāminī,differantur
imperfect,differrer,"differrēris, differrēre",differrētur,differrēmur,differrēminī,differrentur,
perfect,dīlātus + present active subjunctive of sum,,,,,,
pluperfect,dīlātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,differ,—,—,differte,—
future,—,differtō,differtō,—,differtōte,differuntō,
passive,present,—,differre,—,—,differiminī,—
future,—,differtor,differtor,—,—,differuntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,differre,distulisse,dīlātūrus esse,differrī,dīlātus esse,dīlātum īrī,
participles,differēns,—,dīlātūrus,—,dīlātus,differendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
differre,differendī,differendō,differendum,dīlātum,dīlātū,,
differēns  differenter  differentia  differitās  dīlātiō,,dīlātō  dīlātor  dīlātōrius  dīlātūra  dīlātus,,,,,
adferō / afferō  auferō  circumferō  cōnferō  dēferō  dīlātātiō,,dīlātātor  efferō  ferō  īnferō  interferō,,intrōferō  offerō  perferō  postferō  praeferō,,praeterferor  prōferō  referō  sufferō  trānsferō,
"Catalan: diferir  English: differ, dilate  French: différer",,Italian: differire  Portuguese: diferir  Spanish: diferir,,,,,
