0,1,2,3,4,5,6,7
"Conjugation of odio (fourth conjugation, no passive perfect forms)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,odiō,odīs,odit,odīmus,odītis,odiunt
imperfect,odiēbam,odiēbās,odiēbat,odiēbāmus,odiēbātis,odiēbant,
future,odiam,odiēs,odiet,odiēmus,odiētis,odient,
perfect,odīvī,odīvistī,odīvit,odīvimus,odīvistis,"odīvērunt, odīvēre",
pluperfect,odīveram,odīverās,odīverat,odīverāmus,odīverātis,odīverant,
future perfect,odīverō,odīveris,odīverit,odīverimus,odīveritis,odīverint,
passive,present,odior,"odīris, odīre",odītur,odīmur,odīminī,odiuntur
imperfect,odiēbar,"odiēbāris, odiēbāre",odiēbātur,odiēbāmur,odiēbāminī,odiēbantur,
future,odiar,"odiēris, odiēre",odiētur,odiēmur,odiēminī,odientur,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,odiam,odiās,odiat,odiāmus,odiātis,odiant
imperfect,odīrem,odīrēs,odīret,odīrēmus,odīrētis,odīrent,
perfect,odīverim,odīverīs,odīverit,odīverīmus,odīverītis,odīverint,
pluperfect,odīvissem,odīvissēs,odīvisset,odīvissēmus,odīvissētis,odīvissent,
passive,present,odiar,"odiāris, odiāre",odiātur,odiāmur,odiāminī,odiantur
imperfect,odīrer,"odīrēris, odīrēre",odīrētur,odīrēmur,odīrēminī,odīrentur,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,odī,—,—,odīte,—
future,—,odītō,odītō,—,odītōte,odiuntō,
passive,present,—,odīre,—,—,odīminī,—
future,—,odītor,odītor,—,—,odiuntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,odīre,odīvisse,—,odīrī,—,—,
participles,odiēns,—,—,—,—,odiendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
odīre,odiendī,odiendō,odiendum,—,—,,
Conjugation of odio (first conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,odiō,odiās,odiat,odiāmus,odiātis,odiant
imperfect,odiābam,odiābās,odiābat,odiābāmus,odiābātis,odiābant,
future,odiābō,odiābis,odiābit,odiābimus,odiābitis,odiābunt,
perfect,odiāvī,odiāvistī,odiāvit,odiāvimus,odiāvistis,"odiāvērunt, odiāvēre",
pluperfect,odiāveram,odiāverās,odiāverat,odiāverāmus,odiāverātis,odiāverant,
future perfect,odiāverō,odiāveris,odiāverit,odiāverimus,odiāveritis,odiāverint,
passive,present,odior,"odiāris, odiāre",odiātur,odiāmur,odiāminī,odiantur
imperfect,odiābar,"odiābāris, odiābāre",odiābātur,odiābāmur,odiābāminī,odiābantur,
future,odiābor,"odiāberis, odiābere",odiābitur,odiābimur,odiābiminī,odiābuntur,
perfect,odiātus + present active indicative of sum,,,,,,
pluperfect,odiātus + imperfect active indicative of sum,,,,,,
future perfect,odiātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,odiem,odiēs,odiet,odiēmus,odiētis,odient
imperfect,odiārem,odiārēs,odiāret,odiārēmus,odiārētis,odiārent,
perfect,odiāverim,odiāverīs,odiāverit,odiāverīmus,odiāverītis,odiāverint,
pluperfect,odiāvissem,odiāvissēs,odiāvisset,odiāvissēmus,odiāvissētis,odiāvissent,
passive,present,odier,"odiēris, odiēre",odiētur,odiēmur,odiēminī,odientur
imperfect,odiārer,"odiārēris, odiārēre",odiārētur,odiārēmur,odiārēminī,odiārentur,
perfect,odiātus + present active subjunctive of sum,,,,,,
pluperfect,odiātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,odiā,—,—,odiāte,—
future,—,odiātō,odiātō,—,odiātōte,odiantō,
passive,present,—,odiāre,—,—,odiāminī,—
future,—,odiātor,odiātor,—,—,odiantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,odiāre,odiāvisse,odiātūrus esse,odiārī,odiātus esse,odiātum īrī,
participles,odiāns,—,odiātūrus,—,odiātus,odiandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
odiāre,odiandī,odiandō,odiandum,odiātum,odiātū,,
