0,1,2,3,4,5,6,7
PIE root,,,,,,,
*gel-,,,,,,,
Conjugation of gelo (first conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,gelō,gelās,gelat,gelāmus,gelātis,gelant
imperfect,gelābam,gelābās,gelābat,gelābāmus,gelābātis,gelābant,
future,gelābō,gelābis,gelābit,gelābimus,gelābitis,gelābunt,
perfect,gelāvī,gelāvistī,gelāvit,gelāvimus,gelāvistis,"gelāvērunt, gelāvēre",
pluperfect,gelāveram,gelāverās,gelāverat,gelāverāmus,gelāverātis,gelāverant,
future perfect,gelāverō,gelāveris,gelāverit,gelāverimus,gelāveritis,gelāverint,
passive,present,gelor,"gelāris, gelāre",gelātur,gelāmur,gelāminī,gelantur
imperfect,gelābar,"gelābāris, gelābāre",gelābātur,gelābāmur,gelābāminī,gelābantur,
future,gelābor,"gelāberis, gelābere",gelābitur,gelābimur,gelābiminī,gelābuntur,
perfect,gelātus + present active indicative of sum,,,,,,
pluperfect,gelātus + imperfect active indicative of sum,,,,,,
future perfect,gelātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,gelem,gelēs,gelet,gelēmus,gelētis,gelent
imperfect,gelārem,gelārēs,gelāret,gelārēmus,gelārētis,gelārent,
perfect,gelāverim,gelāverīs,gelāverit,gelāverīmus,gelāverītis,gelāverint,
pluperfect,gelāvissem,gelāvissēs,gelāvisset,gelāvissēmus,gelāvissētis,gelāvissent,
passive,present,geler,"gelēris, gelēre",gelētur,gelēmur,gelēminī,gelentur
imperfect,gelārer,"gelārēris, gelārēre",gelārētur,gelārēmur,gelārēminī,gelārentur,
perfect,gelātus + present active subjunctive of sum,,,,,,
pluperfect,gelātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,gelā,—,—,gelāte,—
future,—,gelātō,gelātō,—,gelātōte,gelantō,
passive,present,—,gelāre,—,—,gelāminī,—
future,—,gelātor,gelātor,—,—,gelantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,gelāre,gelāvisse,gelātūrus esse,gelārī,gelātus esse,gelātum īrī,
participles,gelāns,—,gelātūrus,—,gelātus,gelandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
gelāre,gelandī,gelandō,gelandum,gelātum,gelātū,,
"Aragonese: chelar  Asturian: xelar  Catalan: gelar  English: gel, jelly  French: geler  Galician: xear  Italian: gelare  Norman: g'laïr (Guernsey), g'ler (Jersey)",,"Occitan: gelar  Portuguese: gear, gelar  Romansch: schelar  Sardinian: gelare, zelare  Sicilian: jilari, gilari  Spanish: helar  Venetian: xełar, gełar  Walloon: djaler",,,,,
