0,1,2,3,4,5,6,7
"Conjugation of dulcesco (third conjugation, defective, active only)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,dulcēscō,dulcēscis,dulcēscit,dulcēscimus,dulcēscitis,dulcēscunt
imperfect,dulcēscēbam,dulcēscēbās,dulcēscēbat,dulcēscēbāmus,dulcēscēbātis,dulcēscēbant,
future,dulcēscam,dulcēscēs,dulcēscet,dulcēscēmus,dulcēscētis,dulcēscent,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,dulcēscam,dulcēscās,dulcēscat,dulcēscāmus,dulcēscātis,dulcēscant
imperfect,dulcēscerem,dulcēscerēs,dulcēsceret,dulcēscerēmus,dulcēscerētis,dulcēscerent,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,dulcēsce,—,—,dulcēscite,—
future,—,dulcēscitō,dulcēscitō,—,dulcēscitōte,dulcēscuntō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,dulcēscere,—,—,—,—,—,
participles,dulcēscēns,—,—,—,—,—,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
dulcēscere,dulcēscendī,dulcēscendō,dulcēscendum,—,—,,
dulcacidus  dulcātor  dulcēdō  dulcia  dulciārius  dulciculus,,dulcifer  dulcificō  dulciloquus  dulcimodus  dulcinervis  dulciolum,,dulciōrelocus  dulcis  dulcisonōrus  dulcisonus  dulcitās,,dulciter  dulcitūdō  dulcō  dulcor  dulcōrō,
