0,1,2,3,4,5,6,7
,1st,2nd  >,,,,,
Cardinal : unus     Ordinal : prīmus     Adverbial : semel     Multiplier : simplex     Distributive : singulī,,,,,,,
,,,,,,,
Audio (Classical),,(file),,,,,
Number,Singular,,Plural,,,,
Case / Gender,Masculine,Feminine,Neuter,Masculine,Feminine,Neuter,
nominative,prīmus,prīma,prīmum,,prīmī,prīmae,prīma
genitive,prīmī,prīmae,prīmī,prīmōrum,prīmārum,prīmōrum,
dative,prīmō,prīmō,prīmīs,,,,
accusative,prīmum,prīmam,prīmum,prīmōs,prīmās,prīma,
ablative,prīmō,prīmā,prīmō,prīmīs,,,
vocative,prīme,prīma,prīmum,prīmī,prīmae,prīma,
"Asturian: primu  Catalan: prim  Dalmatian: prein, praimo  English: prime, primo, primus  French: prime  Istriot: preîmo  Italian: primo  Friulian: prin  Ladin: prim, prum",,"Occitan: prim  Old French: prim, prime  Portuguese: primo  Romanian: prim  Romansch: emprim, emprem, amprem, prüm  Sardinian: primmu, primu  Sicilian: primu  Spanish: primo  Venetian: primo",,,,,
