0,1,2,3,4,5,6,7
PIE root,,,,,,,
*dʰeh₁(y)-,,,,,,,
Number,Singular,,Plural,,,,
Case / Gender,Masculine,Feminine,Neuter,Masculine,Feminine,Neuter,
nominative,fētus,fēta,fētum,,fētī,fētae,fēta
genitive,fētī,fētae,fētī,fētōrum,fētārum,fētōrum,
dative,fētō,fētō,fētīs,,,,
accusative,fētum,fētam,fētum,fētōs,fētās,fēta,
ablative,fētō,fētā,fētō,fētīs,,,
vocative,fēte,fēta,fētum,fētī,fētae,fēta,
Case,Singular,Plural,,,,,
nominative,fētus,fētūs,,,,,
genitive,fētūs,fētuum,,,,,
dative,fētuī,fētibus,,,,,
accusative,fētum,fētūs,,,,,
ablative,fētū,fētibus,,,,,
vocative,fētus,fētūs,,,,,
"Aromanian: fetu, featã  Catalan: feda  English: fetus, fawn  Franco-Provençal: feya  French: foetus, faon  Friulian: fede  Istro-Romanian: fetĕ  Italian: feto",,"Occitan: feda, fedon  Portuguese: feto  Romanian: făt, fată  Sardinian: fedu, fetu, etu, fedus  Spanish: feto  Tunisian Arabic: فيتوس ‎(fitus)  Venetian: feda",,,,,
fētālia  fētificō  fētō,,fētōsus  fētūra  fētūrātus,,,,,
