0,1,2,3,4,5,6,7
,Singular,Plural,,,,,
Person,1st,2nd,3rd m.,3rd f.,1st,2nd,3rd
Normal,hym,hood,huggey,huic,hooin,hiu,huc
Emphatic,hyms,hoods,huggeysyn,huicish,hooinyn,hiuish,hucsyn
