0,1,2
,singular,plural
direct,پرمکھ (pramukh),پرمکھ (pramukh)
indirect,پرمکھ (pramukh),پرمکھوں (pramukhõ)
vocative,پرمکھ (pramukh),پرمکھو (pramukho)
