0,1,2
PIE root,,
*swep-,,
,singular,plural
direct,سوپن (svapn),سوپن (svapn)
indirect,سوپن (svapn),سوپنوں (svapnõ)
vocative,سوپن (svapn),سوپنو (svapno)
