0,1,2,3,4,5,6,7
,,,,,,,
continuous,present,جان رہا ہوں,جان رہا ہے,جان رہا ہے,جان رہے ہیں,جان رہے ہو,جان رہے ہیں
past,جان رہا تھا,جان رہا تھا,جان رہا تھا,جان رہے تھے,جان رہے تھے,جان رہے تھے,
subjunctive,جان رہا ہوں,جان رہا ہو,جان رہا ہو,جان رہے ہوں,جان رہے ہو,جان رہے ہوں,
presumptive,جان رہا ہوں گا,جان رہا ہو گا,جان رہا ہو گا,جان رہے ہوں گے,جان رہے ہو گے,جان رہے ہوں گے,
contrafactual,جان رہا ہوتا,جان رہا ہوتا,جان رہا ہوتا,جان رہے ہوتے,جان رہے ہوتے,جان رہے ہوتے,
,,,,,,,
perfective,present,جانا ہوں,جانا ہے,جانا ہے,جانے ہیں,جانے ہو,جانے ہیں
past,جانا تھا,جانا تھا,جانا تھا,جانے تھے,جانے تھے,جانے تھے,
subjunctive,جانا ہوں,جانا ہو,جانا ہو,جانے ہوں,جانے ہو,جانے ہوں,
presumptive,جانا ہوں گا,جانا ہو گا,جانا ہو گا,جانے ہوں گے,جانے ہو گے,جانے ہوں گے,
contrafactual,جانا ہوتا,جانا ہوتا,جانا ہوتا,جانے ہوتے,جانے ہوتے,جانے ہوتے,
Note: Hover mouse over Arabic for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person*,3rd person,
,,میں,تو,وہ / یہ,ہم,تم,وہ / یہ
habitual,present,جانتی ہوں,جانتی ہے,جانتی ہے,جانتی ہیں,جانتی ہو,جانتی ہیں
past,جانتی تھی,جانتی تھی,جانتی تھی,جانتی تھیں,جانتی تھیں,جانتی تھیں,
subjunctive,جانتی ہوں,جانتی ہو,جانتی ہو,جانتی ہوں,جانتی ہو,جانتی ہوں,
presumptive,جانتی ہوں گی,جانتی ہو گی,جانتی ہو گی,جانتی ہوں گی,جانتی ہو گی,جانتی ہوں گی,
contrafactual,جانتی ہوتی,جانتی ہوتی,جانتی ہوتی,جانتی ہوتی,جانتی ہوتی,جانتی ہوتی,
,,,,,,,
continuous,present,جان رہی ہوں,جان رہی ہے,جان رہی ہے,جان رہی ہیں,جان رہی ہو,جان رہی ہیں
past,جان رہی تھی,جان رہی تھی,جان رہی تھی,جان رہی تھیں,جان رہی تھیں,جان رہی تھیں,
subjunctive,جان رہی ہوں,جان رہی ہو,جان رہی ہو,جان رہی ہوں,جان رہی ہو,جان رہی ہوں,
presumptive,جان رہی ہوں گی,جان رہی ہو گی,جان رہی ہو گی,جان رہی ہوں گی,جان رہی ہو گی,جان رہی ہوں گی,
contrafactual,جان رہی ہوتی,جان رہی ہوتی,جان رہی ہوتی,جان رہی ہوتی,جان رہی ہوتی,جان رہی ہوتی,
,,,,,,,
perfective,present,جانی ہوں,جانی ہے,جانی ہے,جانی ہیں,جانی ہو,جانی ہیں
past,جانی تھی,جانی تھی,جانی تھی,جانی تھیں,جانی تھیں,جانی تھیں,
subjunctive,جانی ہوں,جانی ہو,جانی ہو,جانی ہوں,جانی ہو,جانی ہوں,
presumptive,جانی ہوں گی,جانی ہو گی,جانی ہو گی,جانی ہوں گی,جانی ہو گی,جانی ہوں گی,
contrafactual,جانی ہوتی,جانی ہوتی,جانی ہوتی,جانی ہوتی,جانی ہوتی,جانی ہوتی,
