0,1,2,3,4
f-w1,singular,plural,,
,indefinite,definite,indefinite,definite
nominative,varða,varðan,vörður,vörðurnar
accusative,vörðu,vörðuna,vörður,vörðurnar
dative,vörðu,vörðunni,vörðum,vörðunum
genitive,vörðu,vörðunnar,varða/varðna,varðanna/varðnanna
varðandi  varða við,,varða við lög  varði,,
