0,1,2
leggja að einhverjum að gera  leggja að veði  leggja að velli  leggja af  leggja af mörkum  leggja af stað  leggja aftur  leggja á  leggja áherslu á  leggja á minnið  leggja á vöru  leggja beisli við hest  leggja frá landi  leggja frá sér  leggja fyrir  leggja fyrir sig  leggja hatur á  leggja hendur á  leggja inn  leggja í  leggja í hann  leggja í sölurnar  leggja í vana sinn  leggja land undir fót  leggja lag sitt við  leggja mikið á sig  leggja mikið upp úr,,"leggja niður  leggja niður fyrir sér  leggja niður matvæli  leggja orð í belg  leggja rækt við  leggja saman  leggja sér til munns  leggja sig  leggja sig í líma  leggja sig niður við  leggjast  leggja stein í götu  leggjast illa í  leggja til  leggja til hliðar  leggja til málanna  leggja undir  leggja undir sig land  leggja upp  leggja upp laupana  leggja út  leggja út af  leggja út í  leggja út peninga  lagning  undir hælinn lagt, vera undir hælinn lagt"
leggja í gegn,,
