0,1,2
n-s,singular,
,indefinite,definite
nominative,flúor,flúorið
accusative,flúor,flúorið
dative,flúori,flúorinu
genitive,flúors,flúorsins
Chemical element,,
F,Previous: súrefni (O),
Next: neon (Ne),,
