0,1,2,3,4,5,6,7
Conjugation of vitio (first conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,vitiō,vitiās,vitiat,vitiāmus,vitiātis,vitiant
imperfect,vitiābam,vitiābās,vitiābat,vitiābāmus,vitiābātis,vitiābant,
future,vitiābō,vitiābis,vitiābit,vitiābimus,vitiābitis,vitiābunt,
perfect,vitiāvī,vitiāvistī,vitiāvit,vitiāvimus,vitiāvistis,"vitiāvērunt, vitiāvēre",
pluperfect,vitiāveram,vitiāverās,vitiāverat,vitiāverāmus,vitiāverātis,vitiāverant,
future perfect,vitiāverō,vitiāveris,vitiāverit,vitiāverimus,vitiāveritis,vitiāverint,
passive,present,vitior,"vitiāris, vitiāre",vitiātur,vitiāmur,vitiāminī,vitiantur
imperfect,vitiābar,"vitiābāris, vitiābāre",vitiābātur,vitiābāmur,vitiābāminī,vitiābantur,
future,vitiābor,"vitiāberis, vitiābere",vitiābitur,vitiābimur,vitiābiminī,vitiābuntur,
perfect,vitiātus + present active indicative of sum,,,,,,
pluperfect,vitiātus + imperfect active indicative of sum,,,,,,
future perfect,vitiātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,vitiem,vitiēs,vitiet,vitiēmus,vitiētis,vitient
imperfect,vitiārem,vitiārēs,vitiāret,vitiārēmus,vitiārētis,vitiārent,
perfect,vitiāverim,vitiāverīs,vitiāverit,vitiāverīmus,vitiāverītis,vitiāverint,
pluperfect,vitiāvissem,vitiāvissēs,vitiāvisset,vitiāvissēmus,vitiāvissētis,vitiāvissent,
passive,present,vitier,"vitiēris, vitiēre",vitiētur,vitiēmur,vitiēminī,vitientur
imperfect,vitiārer,"vitiārēris, vitiārēre",vitiārētur,vitiārēmur,vitiārēminī,vitiārentur,
perfect,vitiātus + present active subjunctive of sum,,,,,,
pluperfect,vitiātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,vitiā,—,—,vitiāte,—
future,—,vitiātō,vitiātō,—,vitiātōte,vitiantō,
passive,present,—,vitiāre,—,—,vitiāminī,—
future,—,vitiātor,vitiātor,—,—,vitiantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,vitiāre,vitiāvisse,vitiātūrus esse,vitiārī,vitiātus esse,vitiātum īrī,
participles,vitiāns,—,vitiātūrus,—,vitiātus,vitiandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
vitiāre,vitiandī,vitiandō,vitiandum,vitiātum,vitiātū,,
English: vitiate  French: vicier  Italian: viziare,,Portuguese: viciar  Spanish: viciar,,,,,
