0,1,2,3,4,5,6,7
PIE roots,,,,,,,
*h₂ew-,,,,,,,
*dʰeh₁-,,,,,,,
Audio (Eclesiastical),,(file),,,,,
Audio (Ecclesiastical),,(file),,,,,
Conjugation of audio (fourth conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,audiō,audīs,audit,audīmus,audītis,audiunt
imperfect,audiēbam,audiēbās,audiēbat,audiēbāmus,audiēbātis,audiēbant,
future,audiam,audiēs,audiet,audiēmus,audiētis,audient,
perfect,audīvī,audīvistī,audīvit,audīvimus,audīvistis,"audīvērunt, audīvēre",
pluperfect,audīveram,audīverās,audīverat,audīverāmus,audīverātis,audīverant,
future perfect,audīverō,audīveris,audīverit,audīverimus,audīveritis,audīverint,
passive,present,audior,"audīris, audīre",audītur,audīmur,audīminī,audiuntur
imperfect,audiēbar,"audiēbāris, audiēbāre",audiēbātur,audiēbāmur,audiēbāminī,audiēbantur,
future,audiar,"audiēris, audiēre",audiētur,audiēmur,audiēminī,audientur,
perfect,audītus + present active indicative of sum,,,,,,
pluperfect,audītus + imperfect active indicative of sum,,,,,,
future perfect,audītus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,audiam,audiās,audiat,audiāmus,audiātis,audiant
imperfect,audīrem,audīrēs,audīret,audīrēmus,audīrētis,audīrent,
perfect,audīverim,audīverīs,audīverit,audīverīmus,audīverītis,audīverint,
pluperfect,audīvissem,audīvissēs,audīvisset,audīvissēmus,audīvissētis,audīvissent,
passive,present,audiar,"audiāris, audiāre",audiātur,audiāmur,audiāminī,audiantur
imperfect,audīrer,"audīrēris, audīrēre",audīrētur,audīrēmur,audīrēminī,audīrentur,
perfect,audītus + present active subjunctive of sum,,,,,,
pluperfect,audītus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,audī,—,—,audīte,—
future,—,audītō,audītō,—,audītōte,audiuntō,
passive,present,—,audīre,—,—,audīminī,—
future,—,audītor,audītor,—,—,audiuntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,audīre,audīvisse,audītūrus esse,audīrī,audītus esse,audītum īrī,
participles,audiēns,—,audītūrus,—,audītus,audiendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
audīre,audiendī,audiendō,audiendum,audītum,audītū,,
audiēns  audientia  audītiō,,audītor  audītus  exaudiō,,inaudiō  obaudiō/ oboediō  subaudiō,,,
audītiuncula  audītōriālis,,audītōrium  audītōrius,,,,,
"Aromanian: avdu, avdzãri  Basque: aditu  Catalan: oir  English: audio, audit, audile, audition Swedish: audiell, audition  Franco-Provençal: aouir  Old French: oir  French: ouïr, audio  Old Leonese: oyr  Asturian: oyer  Leonese: oyire  Old Portuguese: ouir, oyr, ouvyr  Eonavian: ouguir  Galician: oír, ouvir  Mirandese: oubir  Portuguese: ouvir",,"Old Spanish: oir  Ladino: oyir  Spanish: oír, audio-  Friulian: uldî  Istro-Romanian: avzi  Ido: audar  Italian: udire  Ladin: udir  Occitan: ausir  Romanian auzi, auzire  Romansch: udir  Venetian: aldir",,,,,
