0,1,2,3,4,5,6,7
PIE root,,,,,,,
*dʰeh₁-,,,,,,,
Audio (Classical),,(file),,,,,
"Conjugation of facio (third conjugation iō-variant, irregular and suppletive in the passive)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,faciō,facis,facit,facimus,facitis,faciunt
imperfect,faciēbam,faciēbās,faciēbat,faciēbāmus,faciēbātis,faciēbant,
future,faciam,faciēs,faciet,faciēmus,faciētis,facient,
perfect,fēcī,fēcistī,fēcit,fēcimus,fēcistis,"fēcērunt, fēcēre",
pluperfect,fēceram,fēcerās,fēcerat,fēcerāmus,fēcerātis,fēcerant,
future perfect,fēcerō,fēceris,fēcerit,fēcerimus,fēceritis,fēcerint,
passive,present,fīō,fīs,fit,fīmus,fītis,fīunt
imperfect,fīēbam,fīēbās,fīēbat,fīēbāmus,fīēbātis,fīēbant,
future,fīam,fīēs,fīet,fīēmus,fīētis,fīent,
perfect,factus + present active indicative of sum,,,,,,
pluperfect,factus + imperfect active indicative of sum,,,,,,
future perfect,factus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,faciam,faciās,faciat,faciāmus,faciātis,faciant
imperfect,facerem,facerēs,faceret,facerēmus,facerētis,facerent,
perfect,fēcerim,fēcerīs,fēcerit,fēcerīmus,fēcerītis,fēcerint,
pluperfect,fēcissem,fēcissēs,fēcisset,fēcissēmus,fēcissētis,fēcissent,
passive,present,fīam,fīās,fīat,fīāmus,fīātis,fīant
imperfect,fierem,fierēs,fieret,fierēmus,fierētis,fierent,
perfect,factus + present active subjunctive of sum,,,,,,
pluperfect,factus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,"fac, face",—,—,facite,—
future,—,facitō,facitō,—,facitōte,faciuntō,
passive,present,—,fī,—,—,fīte,—
future,—,fītō,fītō,—,fītōte,fīuntō,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,facere,fēcisse,factūrus esse,fierī,factus esse,factum īrī,
participles,faciēns,—,factūrus,—,factus,faciendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
facere,faciendī,faciendō,faciendum,factum,factū,,
afficiō  ārefaciō  benefaciō  clārificō  cōnficiō  dēficiō  efficiō  facessō  facinus  factō  factor  factum  factus  falsificus,,-fex  ficere  -ficō  -ficus  fortificō  grātificor  īnficiō  interficiō  iustificō  malefaciō  mollifaciō  officiō  olfaciō  perficiō,,praeficiō  prōficiō  reficiō  sacrificō  sānctificō  satisfaciō  scientificus  sēnsificus  significō  simplificor  stupefaciō  sufficiō  vērificō,,,
"Aragonese: fer  Aromanian: fac, fatsiri  Asturian: facer, faer, ḥacer  Catalan: fer  Corsican: fà  Dalmatian: fur  Extremaduran: hazel  Fala: fel  Franco-Provençal: fâre  French: faire  Friulian: fâ",,"Galician: facer  Ido: facar  Istriot: fà  Italian: fare  Ladin: fé, fèr  Neapolitan: fà, fa', face  Norman: faire (France, Guernsey), faithe (Jersey)  Occitan: fer, faire, far, fàser  Old Portuguese: fazer  Old Spanish: facer, far, fer, her  Portuguese: fazer",,"Romanian: face, facere  Romansch: far  Sardinian: fàchere, fàere, fàghere  Sicilian: fari  Spanish: hacer  Venetian: far  Walloon: fé",,,
