0,1,2,3,4,5,6,7
PIE root,,,,,,,
*gʷʰen-,,,,,,,
Conjugation of offendo (third conjugation),,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,offendō,offendis,offendit,offendimus,offenditis,offendunt
imperfect,offendēbam,offendēbās,offendēbat,offendēbāmus,offendēbātis,offendēbant,
future,offendam,offendēs,offendet,offendēmus,offendētis,offendent,
perfect,offendī,offendistī,offendit,offendimus,offendistis,"offendērunt, offendēre",
pluperfect,offenderam,offenderās,offenderat,offenderāmus,offenderātis,offenderant,
future perfect,offenderō,offenderis,offenderit,offenderimus,offenderitis,offenderint,
passive,present,offendor,"offenderis, offendere",offenditur,offendimur,offendiminī,offenduntur
imperfect,offendēbar,"offendēbāris, offendēbāre",offendēbātur,offendēbāmur,offendēbāminī,offendēbantur,
future,offendar,"offendēris, offendēre",offendētur,offendēmur,offendēminī,offendentur,
perfect,offensus + present active indicative of sum,,,,,,
pluperfect,offensus + imperfect active indicative of sum,,,,,,
future perfect,offensus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,offendam,offendās,offendat,offendāmus,offendātis,offendant
imperfect,offenderem,offenderēs,offenderet,offenderēmus,offenderētis,offenderent,
perfect,offenderim,offenderīs,offenderit,offenderīmus,offenderītis,offenderint,
pluperfect,offendissem,offendissēs,offendisset,offendissēmus,offendissētis,offendissent,
passive,present,offendar,"offendāris, offendāre",offendātur,offendāmur,offendāminī,offendantur
imperfect,offenderer,"offenderēris, offenderēre",offenderētur,offenderēmur,offenderēminī,offenderentur,
perfect,offensus + present active subjunctive of sum,,,,,,
pluperfect,offensus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,offende,—,—,offendite,—
future,—,offenditō,offenditō,—,offenditōte,offenduntō,
passive,present,—,offendere,—,—,offendiminī,—
future,—,offenditor,offenditor,—,—,offenduntor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,offendere,offendisse,offensūrus esse,offendī,offensus esse,offensum īrī,
participles,offendēns,—,offensūrus,—,offensus,offendendus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
offendere,offendendī,offendendō,offendendum,offensum,offensū,,
offendiculum  offensa,,offensō  offensor,,offensum  offensus,,,
Albanian: ofendoj  Catalan: ofendre  English: offend,,French: offenser  Italian: offendere,,Spanish: ofender  Venetian: ofendar,,,
Case,Singular,Plural,,,,,
nominative,offendo,offendīnēs,,,,,
genitive,offendīnis,offendīnum,,,,,
dative,offendīnī,offendīnibus,,,,,
accusative,offendīnem,offendīnēs,,,,,
ablative,offendīne,offendīnibus,,,,,
vocative,offendo,offendīnēs,,,,,
