0,1,2,3,4,5,6,7
PIE root,,,,,,,
*gʷerH-,,,,,,,
"Conjugation of gratulor (first conjugation, deponent)",,,,,,,
indicative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,grātulor,"grātulāris, grātulāre",grātulātur,grātulāmur,grātulāminī,grātulantur
imperfect,grātulābar,"grātulābāris, grātulābāre",grātulābātur,grātulābāmur,grātulābāminī,grātulābantur,
future,grātulābor,"grātulāberis, grātulābere",grātulābitur,grātulābimur,grātulābiminī,grātulābuntur,
perfect,grātulātus + present active indicative of sum,,,,,,
pluperfect,grātulātus + imperfect active indicative of sum,,,,,,
future perfect,grātulātus + future active indicative of sum,,,,,,
subjunctive,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,grātuler,"grātulēris, grātulēre",grātulētur,grātulēmur,grātulēminī,grātulentur
imperfect,grātulārer,"grātulārēris, grātulārēre",grātulārētur,grātulārēmur,grātulārēminī,grātulārentur,
perfect,grātulātus + present active subjunctive of sum,,,,,,
pluperfect,grātulātus + imperfect active subjunctive of sum,,,,,,
imperative,singular,plural,,,,,
first,second,third,first,second,third,,
active,present,—,grātulāre,—,—,grātulāminī,—
future,—,grātulātor,grātulātor,—,—,grātulantor,
non-finite forms,active,passive,,,,,
present,perfect,future,present,perfect,future,,
infinitives,grātulārī,grātulātus esse,grātulātūrus esse,—,—,grātulātum īrī,
participles,grātulāns,grātulātus,grātulātūrus,—,—,grātulandus,
verbal nouns,gerund,supine,,,,,
nominative,genitive,dative/ablative,accusative,accusative,ablative,,
grātulārī,grātulandī,grātulandō,grātulandum,grātulātum,grātulātū,,
