0,1,2,3,4,5
Conjugation of bağışlamak,Simple Present,Present Continuous,Simple Past,Past Continuous,Future
1st singular (ben),bağışlarım,bağışlıyorum,bağışladım,bağışlıyordum,bağışlayacağım
2nd singular (sen),bağşlarsın,bağışlıyorsun,bağışladın,bağışlıyordun,bağışlayacaksın
3rd singular (on),bağışlar,bağışlıyor,bağışladı,bağışlıyordu,bağışlayacak
1st plural (biz),bağışlarız,bağışlıyoruz,bağışladık,bağışlıyorduk,bağışlayacağız
2nd plural (siz),bağışlarsınız,bağışlıyorsunuz,bağışladınız,bağışlıyordunuz,bağışlayacaksınız
3rd plural (onlar),bağışlarlar,bağışlıyorlar,bağışladılar,bağışlıyorlardı,bağışlayacaklar
