0,1,2
,singular (tekil),plural (çoğul)
nominative (yalın),yazar,yazarlar
definite accusative (belirtme),yazarı,yazarları
dative (yönelme),yazara,yazarlara
locative (bulunma),yazarda,yazarlarda
ablative (çıkma),yazardan,yazarlardan
genitive (tamlayan),yazarın,yazarların
