0,1,2,3,4,5,6,7
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
,ben,sen,o,biz,siz,onlar,
indicative,present simple,V;IND;1;SG;PRS;POS;DECL,V;IND;2;SG;PRS;POS;DECL,V;IND;3;SG;PRS;POS;DECL,V;IND;1;PL;PRS;POS;DECL,V;IND;2;PL;PRS;POS;DECL,V;IND;3;PL;PRS;POS;DECL
present continuous,V;IND;1;SG;PRS;PROG;POS;DECL,V;IND;2;SG;PRS;PROG;POS;DECL,V;IND;3;SG;PRS;PROG;POS;DECL,V;IND;1;PL;PRS;PROG;POS;DECL,V;IND;2;PL;PRS;PROG;POS;DECL,V;IND;3;PL;PRS;PROG;POS;DECL,
past definite,V;IND;1;SG;PST;POS;DECL,V;IND;2;SG;PST;POS;DECL,V;IND;3;SG;PST;POS;DECL,V;IND;1;PL;PST;POS;DECL,V;IND;2;PL;PST;POS;DECL,V;IND;3;PL;PST;POS;DECL,
past continuous,V;IND;1;SG;PST;PROG;POS;DECL,V;IND;2;SG;PST;PROG;POS;DECL,V;IND;3;SG;PST;PROG;POS;DECL,V;IND;1;PL;PST;PROG;POS;DECL,V;IND;2;PL;PST;PROG;POS;DECL,V;IND;3;PL;PST;PROG;POS;DECL,
future simple,V;IND;1;SG;FUT;POS;DECL,V;IND;2;SG;FUT;POS;DECL,V;IND;3;SG;FUT;POS;DECL,V;IND;1;PL;FUT;POS;DECL,V;IND;2;PL;FUT;POS;DECL,V;IND;3;PL;FUT;POS;DECL,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
,ben,sen,o,biz,siz,onlar,
indicative,present simple,V;IND;1;SG;PRS;POS;INTR,V;IND;2;SG;PRS;POS;INTR,V;IND;3;SG;PRS;POS;INTR,V;IND;1;PL;PRS;POS;INTR,V;IND;2;PL;PRS;POS;INTR,V;IND;3;PL;PRS;POS;INTR
present continuous,V;IND;1;SG;PRS;PROG;POS;INTR,V;IND;2;SG;PRS;PROG;POS;INTR,V;IND;3;SG;PRS;PROG;POS;INTR,V;IND;1;PL;PRS;PROG;POS;INTR,V;IND;2;PL;PRS;PROG;POS;INTR,V;IND;3;PL;PRS;PROG;POS;INTR,
past definite,V;IND;1;SG;PST;POS;INTR,V;IND;2;SG;PST;POS;INTR,V;IND;3;SG;PST;POS;INTR,V;IND;1;PL;PST;POS;INTR,V;IND;2;PL;PST;POS;INTR,V;IND;3;PL;PST;POS;INTR,
past continuous,V;IND;1;SG;PST;PROG;POS;INTR,V;IND;2;SG;PST;PROG;POS;INTR,V;IND;3;SG;PST;PROG;POS;INTR,V;IND;1;PL;PST;PROG;POS;INTR,V;IND;2;PL;PST;PROG;POS;INTR,V;IND;3;PL;PST;PROG;POS;INTR,
future simple,V;IND;1;SG;FUT;POS;INTR,V;IND;2;SG;FUT;POS;INTR,V;IND;3;SG;FUT;POS;INTR,V;IND;1;PL;FUT;POS;INTR,V;IND;2;PL;FUT;POS;INTR,V;IND;3;PL;FUT;POS;INTR,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
,ben,sen,o,biz,siz,onlar,
indicative,present simple,V;IND;1;SG;PRS;NEG;DECL,V;IND;2;SG;PRS;NEG;DECL,V;IND;3;SG;PRS;NEG;DECL,V;IND;1;PL;PRS;NEG;DECL,V;IND;2;PL;PRS;NEG;DECL,V;IND;3;PL;PRS;NEG;DECL
present continuous,V;IND;1;SG;PRS;PROG;NEG;DECL,V;IND;2;SG;PRS;PROG;NEG;DECL,V;IND;3;SG;PRS;PROG;NEG;DECL,V;IND;1;PL;PRS;PROG;NEG;DECL,V;IND;2;PL;PRS;PROG;NEG;DECL,V;IND;3;PL;PRS;PROG;NEG;DECL,
past definite,V;IND;1;SG;PST;NEG;DECL,V;IND;2;SG;PST;NEG;DECL,V;IND;3;SG;PST;NEG;DECL,V;IND;1;PL;PST;NEG;DECL,V;IND;2;PL;PST;NEG;DECL,V;IND;3;PL;PST;NEG;DECL,
past continuous,V;IND;1;SG;PST;PROG;NEG;DECL,V;IND;2;SG;PST;PROG;NEG;DECL,V;IND;3;SG;PST;PROG;NEG;DECL,V;IND;1;PL;PST;PROG;NEG;DECL,V;IND;2;PL;PST;PROG;NEG;DECL,V;IND;3;PL;PST;PROG;NEG;DECL,
