0,1,2,3,4,5,6,7
Hindi verb set,,,,,,,
दिखना ‎(dikhnā),,,,,,,
दिखाना ‎(dikhānā),,,,,,,
दिखवाना ‎(dikhvānā),,,,,,,
Conjugation of देखना ‎(dekhnā),,,,,,,
Note: Hover mouse over Devānagārī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
infinitive,direct,देखना •,,,,,
indirect,देखने •,,,,,,
Note: Hover mouse over Devnāgrī for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
singular,तू,देख •,,,,,
,,,,,,,
singular or plural,तुम,देखो •,,,,,
आप,देखिए •,,,,,,
Note: Hover mouse over Devnāgrī for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
conjunctive,"देखकर, देखके •",,,,,,
agentive / prospective,देखनेवाला •,,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
masculine,देखता •,देखते •,,,,,
feminine,देखती •,देखती •,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
masculine,देखा •,देखे •,,,,,
feminine,देखी •,देखी •,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
1st person,मैं देखूँ •,हम देखें •,,,,,
2nd person,तू देखे •,तुम देखो •,,,,,
3rd person,यह देखे •,ये देखें •,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,masculine,,feminine,,,,
,singular,plural,singular,plural,,,
1st person,मैं देखूँगा •,हम देखेंगे •,मैं देखूँगी •,हम देखेंगी •,,,
2nd person,तू देखेगा •,तुम देखोगे •,तू देखेगी •,तुम देखोगी •,,,
3rd person,यह देखेगा •,ये देखेंगे •,यह देखेगी •,ये देखेंगी •,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person*,3rd person,
,,मैं,तू,ये,हम,तुम,ये
habitual,present,देखता हूँ •,देखता है •,देखता है •,देखते हैं •,देखते हो •,देखते हैं •
past,देखता था •,देखता था •,देखता था •,देखते थे •,देखते थे •,देखते थे •,
subjunctive,देखता हूँ •,देखता हो •,देखता हो •,देखते हों •,देखते हो •,देखते हों •,
presumptive,देखता हूँगा •,देखता होगा •,देखता होगा •,देखते होंगे •,देखते होगे •,देखते होंगे •,
contrafactual,देखता होता •,देखता होता •,देखता होता •,देखते होते •,देखते होते •,देखते होते •,
,,,,,,,
continuous,present,देख रहा हूँ •,देख रहा है •,देख रहा है •,देख रहे हैं •,देख रहे हो •,देख रहे हैं •
past,देख रहा था •,देख रहा था •,देख रहा था •,देख रहे थे •,देख रहे थे •,देख रहे थे •,
subjunctive,देख रहा हूँ •,देख रहा हो •,देख रहा हो •,देख रहे हों •,देख रहे हो •,देख रहे हों •,
presumptive,देख रहा हूँगा •,देख रहा होगा •,देख रहा होगा •,देख रहे होंगे •,देख रहे होगे •,देख रहे होंगे •,
contrafactual,देख रहा होता •,देख रहा होता •,देख रहा होता •,देख रहे होते •,देख रहे होते •,देख रहे होते •,
,,,,,,,
perfective,present,देखा हूँ •,देखा है •,देखा है •,देखे हैं •,देखे हो •,देखे हैं •
past,देखा था •,देखा था •,देखा था •,देखे थे •,देखे थे •,देखे थे •,
subjunctive,देखा हूँ •,देखा हो •,देखा हो •,देखे हों •,देखे हो •,देखे हों •,
presumptive,देखा हूँगा •,देखा होगा •,देखा होगा •,देखे होंगे •,देखे होगे •,देखे होंगे •,
contrafactual,देखा होता •,देखा होता •,देखा होता •,देखे होते •,देखे होते •,देखे होते •,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person*,3rd person,
,,मैं,तू,ये,हम,तुम,ये
habitual,present,देखती हूँ •,देखती है •,देखती है •,देखती हैं •,देखती हो •,देखती हैं •
past,देखती थी •,देखती थी •,देखती थी •,देखती थीं •,देखती थीं •,देखती थीं •,
subjunctive,देखती हूँ •,देखती हो •,देखती हो •,देखती हों •,देखती हो •,देखती हों •,
presumptive,देखती हूँगी •,देखती होगी •,देखती होगी •,देखती होंगी •,देखती होगी •,देखती होंगी •,
contrafactual,देखती होती •,देखती होती •,देखती होती •,देखती होती •,देखती होती •,देखती होती •,
,,,,,,,
continuous,present,देख रही हूँ •,देख रही है •,देख रही है •,देख रही हैं •,देख रही हो •,देख रही हैं •
past,देख रही थी •,देख रही थी •,देख रही थी •,देख रही थीं •,देख रही थीं •,देख रही थीं •,
subjunctive,देख रही हूँ •,देख रही हो •,देख रही हो •,देख रही हों •,देख रही हो •,देख रही हों •,
presumptive,देख रही हूँगी •,देख रही होगी •,देख रही होगी •,देख रही होंगी •,देख रही होगी •,देख रही होंगी •,
