0,1,2
Declension of शैतानी,,
,singular,plural
direct,शैतानी ‎(śaitānī),शैतानियाँ ‎(śaitāniyā̃)
oblique,शैतानी ‎(śaitānī),शैतानियों ‎(śaitāniyõ)
vocative,शैतानी ‎(śaitānī),शैतानियो ‎(śaitāniyo)
