0,1,2
PIE root,,
*ḱerd-,,
Declension of हृदय,,
,singular,plural
direct,हृदय ‎(hŕday),हृदय ‎(hŕday)
oblique,हृदय ‎(hŕday),हृदयों ‎(hŕdyõ)
vocative,हृदय ‎(hŕday),हृदयो ‎(hŕdyo)
