0,1,2,3,4,5,6,7
past,मंज़ूर करती थी •,मंज़ूर करती थी •,मंज़ूर करती थी •,मंज़ूर करती थीं •,मंज़ूर करती थीं •,मंज़ूर करती थीं •,
subjunctive,मंज़ूर करती हूँ •,मंज़ूर करती हो •,मंज़ूर करती हो •,मंज़ूर करती हों •,मंज़ूर करती हो •,मंज़ूर करती हों •,
presumptive,मंज़ूर करती हूँगी •,मंज़ूर करती होगी •,मंज़ूर करती होगी •,मंज़ूर करती होंगी •,मंज़ूर करती होगी •,मंज़ूर करती होंगी •,
contrafactual,मंज़ूर करती होती •,मंज़ूर करती होती •,मंज़ूर करती होती •,मंज़ूर करती होती •,मंज़ूर करती होती •,मंज़ूर करती होती •,
,,,,,,,
continuous,present,मंज़ूर कर रही हूँ •,मंज़ूर कर रही है •,मंज़ूर कर रही है •,मंज़ूर कर रही हैं •,मंज़ूर कर रही हो •,मंज़ूर कर रही हैं •
past,मंज़ूर कर रही थी •,मंज़ूर कर रही थी •,मंज़ूर कर रही थी •,मंज़ूर कर रही थीं •,मंज़ूर कर रही थीं •,मंज़ूर कर रही थीं •,
subjunctive,मंज़ूर कर रही हूँ •,मंज़ूर कर रही हो •,मंज़ूर कर रही हो •,मंज़ूर कर रही हों •,मंज़ूर कर रही हो •,मंज़ूर कर रही हों •,
presumptive,मंज़ूर कर रही हूँगी •,मंज़ूर कर रही होगी •,मंज़ूर कर रही होगी •,मंज़ूर कर रही होंगी •,मंज़ूर कर रही होगी •,मंज़ूर कर रही होंगी •,
contrafactual,मंज़ूर कर रही होती •,मंज़ूर कर रही होती •,मंज़ूर कर रही होती •,मंज़ूर कर रही होती •,मंज़ूर कर रही होती •,मंज़ूर कर रही होती •,
,,,,,,,
perfective,present,मंज़ूर कियी हूँ •,मंज़ूर कियी है •,मंज़ूर कियी है •,मंज़ूर कियी हैं •,मंज़ूर कियी हो •,मंज़ूर कियी हैं •
past,मंज़ूर कियी थी •,मंज़ूर कियी थी •,मंज़ूर कियी थी •,मंज़ूर कियी थीं •,मंज़ूर कियी थीं •,मंज़ूर कियी थीं •,
subjunctive,मंज़ूर कियी हूँ •,मंज़ूर कियी हो •,मंज़ूर कियी हो •,मंज़ूर कियी हों •,मंज़ूर कियी हो •,मंज़ूर कियी हों •,
presumptive,मंज़ूर कियी हूँगी •,मंज़ूर कियी होगी •,मंज़ूर कियी होगी •,मंज़ूर कियी होंगी •,मंज़ूर कियी होगी •,मंज़ूर कियी होंगी •,
contrafactual,मंज़ूर कियी होती •,मंज़ूर कियी होती •,मंज़ूर कियी होती •,मंज़ूर कियी होती •,मंज़ूर कियी होती •,मंज़ूर कियी होती •,
