0,1,2,3,4
,(file),,,
Revised transcription,hada,,,
Revised transliteration,hada,,,
McCune–Reischauer,hada,,,
Yale,hata,,,
Stems,,,,
Stem 1,하 (ha),,,
Stem 2,해 (hae),,,
Stem 2a,하여 (hayeo),,,
Stem 3,하 (ha),,,
Conjugation type,"Vowel-stem, 하(ha)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,한다handapast: 했다haetda,해haepast: 했어haesseo,해요haeyopast: 했어요haesseoyo,합니다hamnidapast: 했습니다haetseumnida
Interrogative,하느냐haneunyapast: 했느냐haenneunya,해haepast: 했어haesseo,해요haeyopast: 했어요haesseoyo,합니까hamnikkapast: 했습니까haetseumnikka
hortative,하자haja,해hae,해요haeyo,합시다hapsida
imperative,"해라, 하여라haera, hayeora",해hae,해요haeyo,합시오hapsio
Assertive,하겠다hagetda,하겠어hagesseo,하겠어요hagesseoyo,하겠습니다hagetseumnida
Connective forms,,,,
Cause/Reason,해hae,"해서, 하여서haeseo, hayeoseo",하니hani,하니까hanikka
Contrast,하지만hajiman,하는데haneunde,하더니hadeoni,
Conjunction,하고hago,,,
Condition,하면hamyeon,"해야, 하여야haeya, hayeoya",,
Motive,하려고haryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,함ham,하기hagi,,
Past-tense verbal nouns,"했음, 하였음haesseum, hayeosseum","했기, 하였기haetgi, hayeotgi",,
Determiners,past,한han,,
present,하는haneun,,,
future,할hal,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,하신다hasindapast: 하셨다hasyeotda,하셔hasyeopast: 하셨어hasyeosseo,"하세요, 하셔요haseyo, hasyeoyopast: 하셨어요hasyeosseoyo",하십니다hasimnidapast: 하셨습니다hasyeotseumnida
Interrogative,하시느냐hasineunyapast: 하셨느냐hasyeonneunya,하셔hasyeopast: 하셨어hasyeosseo,"하세요, 하셔요haseyo, hasyeoyopast: 하셨어요hasyeosseoyo",하십니까hasimnikkapast: 하셨습니까hasyeotseumnikka
imperative,하시라hasira,하셔hasyeo,하세요haseyo,하십시오hasipsio
Assertive,하시겠다hasigetda,하시겠어hasigesseo,하시겠어요hasigesseoyo,하시겠습니다hasigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,하셔hasyeo,하셔서hasyeoseo,하시니hasini,하시니까hasinikka
Contrast,하시지만hasijiman,하시는데hasineunde,하시더니hasideoni,
Conjunction,하시고hasigo,,,
Condition,하시면hasimyeon,하셔야hasyeoya,,
Motive,하시려고hasiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,하심hasim,하시기hasigi,,
Past-tense verbal nouns,하셨음hasyeosseum,하셨기hasyeotgi,,
Determiners,past,하신hasin,,
present,하시는hasineun,,,
future,하실hasil,,,
