0,1,2,3,4
Revised transcription,himnaeda,,,
Revised transliteration,himnaeda,,,
McCune–Reischauer,himnaeda,,,
Yale,himnayta,,,
Stems,,,,
Stem 1,힘내 (himnae),,,
Stem 2,힘내 (himnae),,,
Stem 2a,힘내어 (himnaeeo),,,
Stem 3,힘내 (himnae),,,
Conjugation type,"Vowel-stem, regular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,힘낸다himnaendapast: 힘냈다himnaetda,힘내himnaepast: 힘냈어himnaesseo,"힘내요, 힘내어요himnaeyo, himnaeeoyopast: 힘냈어요himnaesseoyo",힘냅니다himnaemnidapast: 힘냈습니다himnaetseumnida
Interrogative,힘내느냐himnaeneunyapast: 힘냈느냐himnaenneunya,힘내himnaepast: 힘냈어himnaesseo,"힘내요, 힘내어요himnaeyo, himnaeeoyopast: 힘냈어요himnaesseoyo",힘냅니까himnaemnikkapast: 힘냈습니까himnaetseumnikka
hortative,힘내자himnaeja,힘내himnae,"힘내요, 힘내어요himnaeyo, himnaeeoyo",힘냅시다himnaepsida
imperative,"힘내라, 힘내어라himnaera, himnaeeora",힘내himnae,"힘내요, 힘내어요himnaeyo, himnaeeoyo",힘냅시오himnaepsio
Assertive,힘내겠다himnaegetda,힘내겠어himnaegesseo,힘내겠어요himnaegesseoyo,힘내겠습니다himnaegetseumnida
Connective forms,,,,
Cause/Reason,힘내himnae,"힘내서, 힘내어서himnaeseo, himnaeeoseo",힘내니himnaeni,힘내니까himnaenikka
Contrast,힘내지만himnaejiman,힘내는데himnaeneunde,힘내더니himnaedeoni,
Conjunction,힘내고himnaego,,,
Condition,힘내면himnaemyeon,"힘내야, 힘내어야himnaeya, himnaeeoya",,
Motive,힘내려고himnaeryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,힘냄himnaem,힘내기himnaegi,,
Past-tense verbal nouns,"힘냈음, 힘내었음himnaesseum, himnaeeosseum","힘냈기, 힘내었기himnaetgi, himnaeeotgi",,
Determiners,past,힘낸himnaen,,
present,힘내는himnaeneun,,,
future,힘낼himnael,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,힘내신다himnaesindapast: 힘내셨다himnaesyeotda,힘내셔himnaesyeopast: 힘내셨어himnaesyeosseo,"힘내세요, 힘내셔요himnaeseyo, himnaesyeoyopast: 힘내셨어요himnaesyeosseoyo",힘내십니다himnaesimnidapast: 힘내셨습니다himnaesyeotseumnida
Interrogative,힘내시느냐himnaesineunyapast: 힘내셨느냐himnaesyeonneunya,힘내셔himnaesyeopast: 힘내셨어himnaesyeosseo,"힘내세요, 힘내셔요himnaeseyo, himnaesyeoyopast: 힘내셨어요himnaesyeosseoyo",힘내십니까himnaesimnikkapast: 힘내셨습니까himnaesyeotseumnikka
imperative,힘내시라himnaesira,힘내셔himnaesyeo,힘내세요himnaeseyo,힘내십시오himnaesipsio
Assertive,힘내시겠다himnaesigetda,힘내시겠어himnaesigesseo,힘내시겠어요himnaesigesseoyo,힘내시겠습니다himnaesigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,힘내셔himnaesyeo,힘내셔서himnaesyeoseo,힘내시니himnaesini,힘내시니까himnaesinikka
Contrast,힘내시지만himnaesijiman,힘내시는데himnaesineunde,힘내시더니himnaesideoni,
Conjunction,힘내시고himnaesigo,,,
Condition,힘내시면himnaesimyeon,힘내셔야himnaesyeoya,,
Motive,힘내시려고himnaesiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,힘내심himnaesim,힘내시기himnaesigi,,
Past-tense verbal nouns,힘내셨음himnaesyeosseum,힘내셨기himnaesyeotgi,,
Determiners,past,힘내신himnaesin,,
present,힘내시는himnaesineun,,,
future,힘내실himnaesil,,,
