0,1,2,3,4
Revised transcription,himsseuda,,,
Revised transliteration,himsseuda,,,
McCune–Reischauer,himssŭda,,,
Yale,himssuta,,,
Stems,,,,
Stem 1,힘쓰 (himsseu),,,
Stem 2,힘써 (himsseo),,,
Stem 3,힘쓰 (himsseu),,,
Conjugation type,"Vowel-stem, regular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,힘쓴다himsseundapast: 힘썼다himsseotda,힘써himsseopast: 힘썼어himsseosseo,힘써요himsseoyopast: 힘썼어요himsseosseoyo,힘씁니다himsseumnidapast: 힘썼습니다himsseotseumnida
Interrogative,힘쓰느냐himsseuneunyapast: 힘썼느냐himsseonneunya,힘써himsseopast: 힘썼어himsseosseo,힘써요himsseoyopast: 힘썼어요himsseosseoyo,힘씁니까himsseumnikkapast: 힘썼습니까himsseotseumnikka
hortative,힘쓰자himsseuja,힘써himsseo,힘써요himsseoyo,힘씁시다himsseupsida
imperative,힘써라himsseora,힘써himsseo,힘써요himsseoyo,힘씁시오himsseupsio
Assertive,힘쓰겠다himsseugetda,힘쓰겠어himsseugesseo,힘쓰겠어요himsseugesseoyo,힘쓰겠습니다himsseugetseumnida
Connective forms,,,,
Cause/Reason,힘써himsseo,힘써서himsseoseo,힘쓰니himsseuni,힘쓰니까himsseunikka
Contrast,힘쓰지만himsseujiman,힘쓰는데himsseuneunde,힘쓰더니himsseudeoni,
Conjunction,힘쓰고himsseugo,,,
Condition,힘쓰면himsseumyeon,힘써야himsseoya,,
Motive,힘쓰려고himsseuryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,힘씀himsseum,힘쓰기himsseugi,,
Past-tense verbal nouns,힘썼음himsseosseum,힘썼기himsseotgi,,
Determiners,past,힘쓴himsseun,,
present,힘쓰는himsseuneun,,,
future,힘쓸himsseul,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,힘쓰신다himsseusindapast: 힘쓰셨다himsseusyeotda,힘쓰셔himsseusyeopast: 힘쓰셨어himsseusyeosseo,"힘쓰세요, 힘쓰셔요himsseuseyo, himsseusyeoyopast: 힘쓰셨어요himsseusyeosseoyo",힘쓰십니다himsseusimnidapast: 힘쓰셨습니다himsseusyeotseumnida
Interrogative,힘쓰시느냐himsseusineunyapast: 힘쓰셨느냐himsseusyeonneunya,힘쓰셔himsseusyeopast: 힘쓰셨어himsseusyeosseo,"힘쓰세요, 힘쓰셔요himsseuseyo, himsseusyeoyopast: 힘쓰셨어요himsseusyeosseoyo",힘쓰십니까himsseusimnikkapast: 힘쓰셨습니까himsseusyeotseumnikka
imperative,힘쓰시라himsseusira,힘쓰셔himsseusyeo,힘쓰세요himsseuseyo,힘쓰십시오himsseusipsio
Assertive,힘쓰시겠다himsseusigetda,힘쓰시겠어himsseusigesseo,힘쓰시겠어요himsseusigesseoyo,힘쓰시겠습니다himsseusigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,힘쓰셔himsseusyeo,힘쓰셔서himsseusyeoseo,힘쓰시니himsseusini,힘쓰시니까himsseusinikka
Contrast,힘쓰시지만himsseusijiman,힘쓰시는데himsseusineunde,힘쓰시더니himsseusideoni,
Conjunction,힘쓰시고himsseusigo,,,
Condition,힘쓰시면himsseusimyeon,힘쓰셔야himsseusyeoya,,
Motive,힘쓰시려고himsseusiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,힘쓰심himsseusim,힘쓰시기himsseusigi,,
Past-tense verbal nouns,힘쓰셨음himsseusyeosseum,힘쓰셨기himsseusyeotgi,,
Determiners,past,힘쓰신himsseusin,,
present,힘쓰시는himsseusineun,,,
future,힘쓰실himsseusil,,,
