0,1,2,3,4
Revised transcription,jumusida,,,
Revised transliteration,jumusida,,,
McCune–Reischauer,chumusida,,,
Yale,cwumusita,,,
Stems,,,,
Stem 1,주무시 (jumusi),,,
Stem 2,주무셔 (jumusyeo),,,
Stem 2a,주무세 (jumuse),,,
Stem 3,주무시 (jumusi),,,
Conjugation type,"Vowel-stem, 시(si)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,주무신다jumusindapast: 주무셨다jumusyeotda,주무셔jumusyeopast: 주무셨어jumusyeosseo,"주무세요, 주무셔요jumuseyo, jumusyeoyopast: 주무셨어요jumusyeosseoyo",주무십니다jumusimnidapast: 주무셨습니다jumusyeotseumnida
Interrogative,주무시느냐jumusineunyapast: 주무셨느냐jumusyeonneunya,주무셔jumusyeopast: 주무셨어jumusyeosseo,"주무세요, 주무셔요jumuseyo, jumusyeoyopast: 주무셨어요jumusyeosseoyo",주무십니까jumusimnikkapast: 주무셨습니까jumusyeotseumnikka
imperative,,,"주무세요, 주무셔요jumuseyo, jumusyeoyo",주무십시오jumusipsio
Assertive,주무시겠다jumusigetda,주무시겠어jumusigesseo,주무시겠어요jumusigesseoyo,주무시겠습니다jumusigetseumnida
Connective forms,,,,
Cause/Reason,주무셔jumusyeo,주무셔서jumusyeoseo,주무시니jumusini,주무시니까jumusinikka
Contrast,주무시지만jumusijiman,주무시는데jumusineunde,주무시더니jumusideoni,
Conjunction,주무시고jumusigo,,,
Condition,주무시면jumusimyeon,주무셔야jumusyeoya,,
Motive,주무시려고jumusiryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,주무심jumusim,주무시기jumusigi,,
Past-tense verbal nouns,주무셨음jumusyeosseum,주무셨기jumusyeotgi,,
Determiners,past,주무신jumusin,,
present,주무시는jumusineun,,,
future,주무실jumusil,,,
