0,1,2,3,4
Stems,,,,
Stem 1,함께하 (hamkkeha),,,
Stem 2,함께해 (hamkkehae),,,
Stem 2a,함께하여 (hamkkehayeo),,,
Stem 3,함께하 (hamkkeha),,,
Conjugation type,"Vowel-stem, 하(ha)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,함께한다hamkkehandapast: 함께했다hamkkehaetda,함께해hamkkehaepast: 함께했어hamkkehaesseo,함께해요hamkkehaeyopast: 함께했어요hamkkehaesseoyo,함께합니다hamkkehamnidapast: 함께했습니다hamkkehaetseumnida
Interrogative,함께하느냐hamkkehaneunyapast: 함께했느냐hamkkehaenneunya,함께해hamkkehaepast: 함께했어hamkkehaesseo,함께해요hamkkehaeyopast: 함께했어요hamkkehaesseoyo,함께합니까hamkkehamnikkapast: 함께했습니까hamkkehaetseumnikka
hortative,함께하자hamkkehaja,함께해hamkkehae,함께해요hamkkehaeyo,함께합시다hamkkehapsida
imperative,"함께해라, 함께하여라hamkkehaera, hamkkehayeora",함께해hamkkehae,함께해요hamkkehaeyo,함께합시오hamkkehapsio
Assertive,함께하겠다hamkkehagetda,함께하겠어hamkkehagesseo,함께하겠어요hamkkehagesseoyo,함께하겠습니다hamkkehagetseumnida
Connective forms,,,,
Cause/Reason,함께해hamkkehae,"함께해서, 함께하여서hamkkehaeseo, hamkkehayeoseo",함께하니hamkkehani,함께하니까hamkkehanikka
Contrast,함께하지만hamkkehajiman,함께하는데hamkkehaneunde,함께하더니hamkkehadeoni,
Conjunction,함께하고hamkkehago,,,
Condition,함께하면hamkkehamyeon,"함께해야, 함께하여야hamkkehaeya, hamkkehayeoya",,
Motive,함께하려고hamkkeharyeogo,,,
Noun and determiner forms,,,,
Verbal nouns,함께함hamkkeham,함께하기hamkkehagi,,
Past-tense verbal nouns,"함께했음, 함께하였음hamkkehaesseum, hamkkehayeosseum","함께했기, 함께하였기hamkkehaetgi, hamkkehayeotgi",,
Determiners,past,함께한hamkkehan,,
present,함께하는hamkkehaneun,,,
future,함께할hamkkehal,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,함께하신다hamkkehasindapast: 함께하셨다hamkkehasyeotda,함께하셔hamkkehasyeopast: 함께하셨어hamkkehasyeosseo,"함께하세요, 함께하셔요hamkkehaseyo, hamkkehasyeoyopast: 함께하셨어요hamkkehasyeosseoyo",함께하십니다hamkkehasimnidapast: 함께하셨습니다hamkkehasyeotseumnida
Interrogative,함께하시느냐hamkkehasineunyapast: 함께하셨느냐hamkkehasyeonneunya,함께하셔hamkkehasyeopast: 함께하셨어hamkkehasyeosseo,"함께하세요, 함께하셔요hamkkehaseyo, hamkkehasyeoyopast: 함께하셨어요hamkkehasyeosseoyo",함께하십니까hamkkehasimnikkapast: 함께하셨습니까hamkkehasyeotseumnikka
imperative,함께하시라hamkkehasira,함께하셔hamkkehasyeo,함께하세요hamkkehaseyo,함께하십시오hamkkehasipsio
Assertive,함께하시겠다hamkkehasigetda,함께하시겠어hamkkehasigesseo,함께하시겠어요hamkkehasigesseoyo,함께하시겠습니다hamkkehasigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,함께하셔hamkkehasyeo,함께하셔서hamkkehasyeoseo,함께하시니hamkkehasini,함께하시니까hamkkehasinikka
Contrast,함께하시지만hamkkehasijiman,함께하시는데hamkkehasineunde,함께하시더니hamkkehasideoni,
Conjunction,함께하시고hamkkehasigo,,,
Condition,함께하시면hamkkehasimyeon,함께하셔야hamkkehasyeoya,,
Motive,함께하시려고hamkkehasiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,함께하심hamkkehasim,함께하시기hamkkehasigi,,
Past-tense verbal nouns,함께하셨음hamkkehasyeosseum,함께하셨기hamkkehasyeotgi,,
Determiners,past,함께하신hamkkehasin,,
present,함께하시는hamkkehasineun,,,
future,함께하실hamkkehasil,,,
