0,1,2,3,4
Revised transcription,huihanhada,,,
Revised transliteration,huihan-hada,,,
McCune–Reischauer,hŭihanhada,,,
Yale,huyhan.hata,,,
Stems,,,,
Stem 1,희한하 (huihanha),,,
Stem 2,희한해 (huihanhae),,,
Stem 2a,희한하여 (huihanhayeo),,,
Stem 3,희한하 (huihanha),,,
Conjugation type,"Vowel-stem, 하(ha)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,희한하다huihanhadapast: 희한했다huihanhaetda,희한해huihanhaepast: 희한했어huihanhaesseo,희한해요huihanhaeyopast: 희한했어요huihanhaesseoyo,희한합니다huihanhamnidapast: 희한했습니다huihanhaetseumnida
Interrogative,희한하냐huihanhanyapast: 희한했냐huihanhaennya,희한해huihanhaepast: 희한했어huihanhaesseo,희한해요huihanhaeyopast: 희한했어요huihanhaesseoyo,희한합니까huihanhamnikkapast: 희한했습니까huihanhaetseumnikka
Assertive,희한하겠다huihanhagetda,희한하겠어huihanhagesseo,희한하겠어요huihanhagesseoyo,희한하겠습니다huihanhagetseumnida
Connective forms,,,,
Cause/Reason,희한해huihanhae,"희한해서, 희한하여서huihanhaeseo, huihanhayeoseo",희한하니huihanhani,희한하니까huihanhanikka
Contrast,희한하지만huihanhajiman,희한한데huihanhande,희한하더니huihanhadeoni,
Conjunction,희한하고huihanhago,,,
Condition,희한하면huihanhamyeon,"희한해야, 희한하여야huihanhaeya, huihanhayeoya",,
Noun and determiner forms,,,,
Verbal nouns,희한함huihanham,희한하기huihanhagi,,
Past-tense verbal nouns,"희한했음, 희한하였음huihanhaesseum, huihanhayeosseum","희한했기, 희한하였기huihanhaetgi, huihanhayeotgi",,
Determiners,present,,희한한huihanhan,
future,,희한할huihanhal,,
Sentence-final forms with honorific,,,,
,Plain (해라체),Informal (해체),Polite (해요체),Formal (하십시오체)
Indicative,희한하시다huihanhasidapast: 희한하셨다huihanhasyeotda,희한하셔huihanhasyeopast: 희한하셨어huihanhasyeosseo,"희한하세요, 희한하셔요huihanhaseyo, huihanhasyeoyopast: 희한하셨어요huihanhasyeosseoyo",희한하십니다huihanhasimnidapast: 희한하셨습니다huihanhasyeotseumnida
Interrogative,희한하시냐huihanhasinyapast: 희한하셨냐huihanhasyeonnya,희한하셔huihanhasyeopast: 희한하셨어huihanhasyeosseo,"희한하세요, 희한하셔요huihanhaseyo, huihanhasyeoyopast: 희한하셨어요huihanhasyeosseoyo",희한하십니까huihanhasimnikkapast: 희한하셨습니까huihanhasyeotseumnikka
Assertive,희한하시겠다huihanhasigetda,희한하시겠어huihanhasigesseo,희한하시겠어요huihanhasigesseoyo,희한하시겠습니다huihanhasigetseumnida
Connective forms with honorific,,,,
Cause/Reason,희한하셔huihanhasyeo,희한하셔서huihanhasyeoseo,희한하시니huihanhasini,희한하시니까huihanhasinikka
Contrast,희한하시지만huihanhasijiman,희한하신데huihanhasinde,희한하시더니huihanhasideoni,
Conjunction,희한하시고huihanhasigo,,,
Condition,희한하시면huihanhasimyeon,희한하셔야huihanhasyeoya,,
Noun and determiner forms with honorific,,,,
Verbal nouns,희한하심huihanhasim,희한하시기huihanhasigi,,
Past-tense verbal nouns,희한하셨음huihanhasyeosseum,희한하셨기huihanhasyeotgi,,
Determiners,present,,희한하신huihanhasin,
future,,희한하실huihanhasil,,
