0,1,2,3,4
Revised transcription,anta,,,
Revised transliteration,anhda,,,
McCune–Reischauer,ant'a,,,
Yale,anhta,,,
Stems,,,,
Stem 1,않 (an),,,
Stem 2,않아 (ana),,,
Stem 3,않으 (aneu),,,
Conjugation type,"Consonant-stem, regular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,않다antapast: 않았다anatda,않아anapast: 않았어anasseo,않아요anayopast: 않았어요anasseoyo,않습니다anseumnidapast: 않았습니다anatseumnida
Interrogative,않으냐aneunyapast: 않았냐anannya,않아anapast: 않았어anasseo,않아요anayopast: 않았어요anasseoyo,않습니까anseumnikkapast: 않았습니까anatseumnikka
Assertive,않겠다anketda,않겠어ankesseo,않겠어요ankesseoyo,않겠습니다anketseumnida
Connective forms,,,,
Cause/Reason,않아ana,않아서anaseo,않으니aneuni,않으니까aneunikka
Contrast,않지만anchiman,않은데aneunde,않더니anteoni,
Conjunction,않고anko,,,
Condition,않으면aneumyeon,않아야anaya,,
Noun and determiner forms,,,,
Verbal nouns,않음aneum,않기anki,,
Past-tense verbal nouns,않았음anasseum,않았기anatgi,,
Determiners,present,,않은aneun,
future,,않을aneul,,
Sentence-final forms with honorific,,,,
,Plain (해라체),Informal (해체),Polite (해요체),Formal (하십시오체)
Indicative,않으시다aneusidapast: 않으셨다aneusyeotda,않으셔aneusyeopast: 않으셨어aneusyeosseo,"않으세요, 않으셔요aneuseyo, aneusyeoyopast: 않으셨어요aneusyeosseoyo",않으십니다aneusimnidapast: 않으셨습니다aneusyeotseumnida
Interrogative,않으시냐aneusinyapast: 않으셨냐aneusyeonnya,않으셔aneusyeopast: 않으셨어aneusyeosseo,"않으세요, 않으셔요aneuseyo, aneusyeoyopast: 않으셨어요aneusyeosseoyo",않으십니까aneusimnikkapast: 않으셨습니까aneusyeotseumnikka
Assertive,않으시겠다aneusigetda,않으시겠어aneusigesseo,않으시겠어요aneusigesseoyo,않으시겠습니다aneusigetseumnida
Connective forms with honorific,,,,
Cause/Reason,않으셔aneusyeo,않으셔서aneusyeoseo,않으시니aneusini,않으시니까aneusinikka
Contrast,않으시지만aneusijiman,않으신데aneusinde,않으시더니aneusideoni,
Conjunction,않으시고aneusigo,,,
Condition,않으시면aneusimyeon,않으셔야aneusyeoya,,
Noun and determiner forms with honorific,,,,
Verbal nouns,않으심aneusim,않으시기aneusigi,,
Past-tense verbal nouns,않으셨음aneusyeosseum,않으셨기aneusyeotgi,,
Determiners,present,,않으신aneusin,
future,,않으실aneusil,,
Stems,,,,
Stem 1,않 (an),,,
Stem 2,않아 (ana),,,
Stem 3,않으 (aneu),,,
Conjugation type,"Consonant-stem, regular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,않는다anneundapast: 않았다anatda,않아anapast: 않았어anasseo,않아요anayopast: 않았어요anasseoyo,않습니다anseumnidapast: 않았습니다anatseumnida
Interrogative,않느냐anneunyapast: 않았느냐ananneunya,않아anapast: 않았어anasseo,않아요anayopast: 않았어요anasseoyo,않습니까anseumnikkapast: 않았습니까anatseumnikka
hortative,않자ancha,않아ana,않아요anayo,않읍시다aneupsida
Assertive,않겠다anketda,않겠어ankesseo,않겠어요ankesseoyo,않겠습니다anketseumnida
Connective forms,,,,
Cause/Reason,않아ana,않아서anaseo,않으니aneuni,않으니까aneunikka
Contrast,않지만anchiman,않는데anneunde,않더니anteoni,
Conjunction,않고anko,,,
Condition,않으면aneumyeon,않아야anaya,,
Motive,않으려고aneuryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,않음aneum,않기anki,,
Past-tense verbal nouns,않았음anasseum,않았기anatgi,,
Determiners,past,않은aneun,,
present,않는anneun,,,
future,않을aneul,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,않으신다aneusindapast: 않으셨다aneusyeotda,않으셔aneusyeopast: 않으셨어aneusyeosseo,"않으세요, 않으셔요aneuseyo, aneusyeoyopast: 않으셨어요aneusyeosseoyo",않으십니다aneusimnidapast: 않으셨습니다aneusyeotseumnida
Interrogative,않으시느냐aneusineunyapast: 않으셨느냐aneusyeonneunya,않으셔aneusyeopast: 않으셨어aneusyeosseo,"않으세요, 않으셔요aneuseyo, aneusyeoyopast: 않으셨어요aneusyeosseoyo",않으십니까aneusimnikkapast: 않으셨습니까aneusyeotseumnikka
Assertive,않으시겠다aneusigetda,않으시겠어aneusigesseo,않으시겠어요aneusigesseoyo,않으시겠습니다aneusigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,않으셔aneusyeo,않으셔서aneusyeoseo,않으시니aneusini,않으시니까aneusinikka
Contrast,않으시지만aneusijiman,않으시는데aneusineunde,않으시더니aneusideoni,
Conjunction,않으시고aneusigo,,,
Condition,않으시면aneusimyeon,않으셔야aneusyeoya,,
Motive,않으시려고aneusiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,않으심aneusim,않으시기aneusigi,,
Past-tense verbal nouns,않으셨음aneusyeosseum,않으셨기aneusyeotgi,,
Determiners,past,않으신aneusin,,
present,않으시는aneusineun,,,
future,않으실aneusil,,,
