0,1,2,3,4
,(file),,,
Revised transcription,doeda,,,
Revised transliteration,doeda,,,
McCune–Reischauer,toeda,,,
Yale,toyta,,,
Stems,,,,
Stem 1,되 (doe),,,
Stem 2,돼 (dwae),,,
Stem 2a,되어 (doeeo),,,
Stem 3,되 (doe),,,
Conjugation type,"Vowel-stem, regular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,된다doendapast: 됐다dwaetda,돼dwaepast: 됐어dwaesseo,"돼요, 되어요dwaeyo, doeeoyopast: 됐어요dwaesseoyo",됩니다doemnidapast: 됐습니다dwaetseumnida
Interrogative,되느냐doeneunyapast: 됐느냐dwaenneunya,돼dwaepast: 됐어dwaesseo,"돼요, 되어요dwaeyo, doeeoyopast: 됐어요dwaesseoyo",됩니까doemnikkapast: 됐습니까dwaetseumnikka
hortative,되자doeja,돼dwae,"돼요, 되어요dwaeyo, doeeoyo",됩시다doepsida
imperative,"돼라, 되어라dwaera, doeeora",돼dwae,"돼요, 되어요dwaeyo, doeeoyo",됩시오doepsio
Assertive,되겠다doegetda,되겠어doegesseo,되겠어요doegesseoyo,되겠습니다doegetseumnida
Connective forms,,,,
Cause/Reason,돼dwae,"돼서, 되어서dwaeseo, doeeoseo",되니doeni,되니까doenikka
Contrast,되지만doejiman,되는데doeneunde,되더니doedeoni,
Conjunction,되고doego,,,
Condition,되면doemyeon,"돼야, 되어야dwaeya, doeeoya",,
Motive,되려고doeryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,됨doem,되기doegi,,
Past-tense verbal nouns,"됐음, 되었음dwaesseum, doeeosseum","됐기, 되었기dwaetgi, doeeotgi",,
Determiners,past,된doen,,
present,되는doeneun,,,
future,될doel,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,되신다doesindapast: 되셨다doesyeotda,되셔doesyeopast: 되셨어doesyeosseo,"되세요, 되셔요doeseyo, doesyeoyopast: 되셨어요doesyeosseoyo",되십니다doesimnidapast: 되셨습니다doesyeotseumnida
Interrogative,되시느냐doesineunyapast: 되셨느냐doesyeonneunya,되셔doesyeopast: 되셨어doesyeosseo,"되세요, 되셔요doeseyo, doesyeoyopast: 되셨어요doesyeosseoyo",되십니까doesimnikkapast: 되셨습니까doesyeotseumnikka
imperative,되시라doesira,되셔doesyeo,되세요doeseyo,되십시오doesipsio
Assertive,되시겠다doesigetda,되시겠어doesigesseo,되시겠어요doesigesseoyo,되시겠습니다doesigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,되셔doesyeo,되셔서doesyeoseo,되시니doesini,되시니까doesinikka
Contrast,되시지만doesijiman,되시는데doesineunde,되시더니doesideoni,
Conjunction,되시고doesigo,,,
Condition,되시면doesimyeon,되셔야doesyeoya,,
Motive,되시려고doesiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,되심doesim,되시기doesigi,,
Past-tense verbal nouns,되셨음doesyeosseum,되셨기doesyeotgi,,
Determiners,past,되신doesin,,
present,되시는doesineun,,,
future,되실doesil,,,
Stems,,,,
Stem 1,되 (doe),,,
Stem 2,돼 (dwae),,,
Stem 2a,되어 (doeeo),,,
Stem 3,되 (doe),,,
Conjugation type,"Vowel-stem, regular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,되다doedapast: 됐다dwaetda,돼dwaepast: 됐어dwaesseo,"돼요, 되어요dwaeyo, doeeoyopast: 됐어요dwaesseoyo",됩니다doemnidapast: 됐습니다dwaetseumnida
Interrogative,되냐doenyapast: 됐냐dwaennya,돼dwaepast: 됐어dwaesseo,"돼요, 되어요dwaeyo, doeeoyopast: 됐어요dwaesseoyo",됩니까doemnikkapast: 됐습니까dwaetseumnikka
Assertive,되겠다doegetda,되겠어doegesseo,되겠어요doegesseoyo,되겠습니다doegetseumnida
Connective forms,,,,
Cause/Reason,돼dwae,"돼서, 되어서dwaeseo, doeeoseo",되니doeni,되니까doenikka
Contrast,되지만doejiman,된데doende,되더니doedeoni,
Conjunction,되고doego,,,
Condition,되면doemyeon,"돼야, 되어야dwaeya, doeeoya",,
Noun and determiner forms,,,,
Verbal nouns,됨doem,되기doegi,,
Past-tense verbal nouns,"됐음, 되었음dwaesseum, doeeosseum","됐기, 되었기dwaetgi, doeeotgi",,
Determiners,present,,된doen,
future,,될doel,,
Sentence-final forms with honorific,,,,
,Plain (해라체),Informal (해체),Polite (해요체),Formal (하십시오체)
Indicative,되시다doesidapast: 되셨다doesyeotda,되셔doesyeopast: 되셨어doesyeosseo,"되세요, 되셔요doeseyo, doesyeoyopast: 되셨어요doesyeosseoyo",되십니다doesimnidapast: 되셨습니다doesyeotseumnida
Interrogative,되시냐doesinyapast: 되셨냐doesyeonnya,되셔doesyeopast: 되셨어doesyeosseo,"되세요, 되셔요doeseyo, doesyeoyopast: 되셨어요doesyeosseoyo",되십니까doesimnikkapast: 되셨습니까doesyeotseumnikka
Assertive,되시겠다doesigetda,되시겠어doesigesseo,되시겠어요doesigesseoyo,되시겠습니다doesigetseumnida
Connective forms with honorific,,,,
Cause/Reason,되셔doesyeo,되셔서doesyeoseo,되시니doesini,되시니까doesinikka
Contrast,되시지만doesijiman,되신데doesinde,되시더니doesideoni,
Conjunction,되시고doesigo,,,
Condition,되시면doesimyeon,되셔야doesyeoya,,
Noun and determiner forms with honorific,,,,
Verbal nouns,되심doesim,되시기doesigi,,
Past-tense verbal nouns,되셨음doesyeosseum,되셨기doesyeotgi,,
Determiners,present,,되신doesin,
future,,되실doesil,,
