0,1,2,3,4
Revised transcription,pyeonchaneusida,,,
Revised transliteration,pyeonchanh-eusida,,,
McCune–Reischauer,p'yŏnch'anŭsida,,,
Yale,phyenchanh.usita,,,
Stems,,,,
Stem 1,편찮으시 (pyeonchaneusi),,,
Stem 2,편찮으셔 (pyeonchaneusyeo),,,
Stem 2a,편찮으세 (pyeonchaneuse),,,
Stem 3,편찮으시 (pyeonchaneusi),,,
Conjugation type,"Vowel-stem, 시(si)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,편찮으시다pyeonchaneusidapast: 편찮으셨다pyeonchaneusyeotda,편찮으셔pyeonchaneusyeopast: 편찮으셨어pyeonchaneusyeosseo,"편찮으세요, 편찮으셔요pyeonchaneuseyo, pyeonchaneusyeoyopast: 편찮으셨어요pyeonchaneusyeosseoyo",편찮으십니다pyeonchaneusimnidapast: 편찮으셨습니다pyeonchaneusyeotseumnida
Interrogative,편찮으시냐pyeonchaneusinyapast: 편찮으셨냐pyeonchaneusyeonnya,편찮으셔pyeonchaneusyeopast: 편찮으셨어pyeonchaneusyeosseo,"편찮으세요, 편찮으셔요pyeonchaneuseyo, pyeonchaneusyeoyopast: 편찮으셨어요pyeonchaneusyeosseoyo",편찮으십니까pyeonchaneusimnikkapast: 편찮으셨습니까pyeonchaneusyeotseumnikka
Assertive,편찮으시겠다pyeonchaneusigetda,편찮으시겠어pyeonchaneusigesseo,편찮으시겠어요pyeonchaneusigesseoyo,편찮으시겠습니다pyeonchaneusigetseumnida
Connective forms,,,,
Cause/Reason,편찮으셔pyeonchaneusyeo,편찮으셔서pyeonchaneusyeoseo,편찮으시니pyeonchaneusini,편찮으시니까pyeonchaneusinikka
Contrast,편찮으시지만pyeonchaneusijiman,편찮으신데pyeonchaneusinde,편찮으시더니pyeonchaneusideoni,
Conjunction,편찮으시고pyeonchaneusigo,,,
Condition,편찮으시면pyeonchaneusimyeon,편찮으셔야pyeonchaneusyeoya,,
Noun and determiner forms,,,,
Verbal nouns,편찮으심pyeonchaneusim,편찮으시기pyeonchaneusigi,,
Past-tense verbal nouns,편찮으셨음pyeonchaneusyeosseum,편찮으셨기pyeonchaneusyeotgi,,
Determiners,present,,편찮으신pyeonchaneusin,
future,,편찮으실pyeonchaneusil,,
