0,1,2,3,4
Revised transcription,ssiphada,,,
Revised transliteration,ssib-hada,,,
McCune–Reischauer,ssiphada,,,
Yale,ssip.hata,,,
Stems,,,,
Stem 1,씹하 (ssipha),,,
Stem 2,씹해 (ssiphae),,,
Stem 2a,씹하여 (ssiphayeo),,,
Stem 3,씹하 (ssipha),,,
Conjugation type,"Vowel-stem, 하(ha)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,씹한다ssiphandapast: 씹했다ssiphaetda,씹해ssiphaepast: 씹했어ssiphaesseo,씹해요ssiphaeyopast: 씹했어요ssiphaesseoyo,씹합니다ssiphamnidapast: 씹했습니다ssiphaetseumnida
Interrogative,씹하느냐ssiphaneunyapast: 씹했느냐ssiphaenneunya,씹해ssiphaepast: 씹했어ssiphaesseo,씹해요ssiphaeyopast: 씹했어요ssiphaesseoyo,씹합니까ssiphamnikkapast: 씹했습니까ssiphaetseumnikka
hortative,씹하자ssiphaja,씹해ssiphae,씹해요ssiphaeyo,씹합시다ssiphapsida
imperative,"씹해라, 씹하여라ssiphaera, ssiphayeora",씹해ssiphae,씹해요ssiphaeyo,씹합시오ssiphapsio
Assertive,씹하겠다ssiphagetda,씹하겠어ssiphagesseo,씹하겠어요ssiphagesseoyo,씹하겠습니다ssiphagetseumnida
Connective forms,,,,
Cause/Reason,씹해ssiphae,"씹해서, 씹하여서ssiphaeseo, ssiphayeoseo",씹하니ssiphani,씹하니까ssiphanikka
Contrast,씹하지만ssiphajiman,씹하는데ssiphaneunde,씹하더니ssiphadeoni,
Conjunction,씹하고ssiphago,,,
Condition,씹하면ssiphamyeon,"씹해야, 씹하여야ssiphaeya, ssiphayeoya",,
Motive,씹하려고ssipharyeogo,,,
Noun and determiner forms,,,,
Verbal nouns,씹함ssipham,씹하기ssiphagi,,
Past-tense verbal nouns,"씹했음, 씹하였음ssiphaesseum, ssiphayeosseum","씹했기, 씹하였기ssiphaetgi, ssiphayeotgi",,
Determiners,past,씹한ssiphan,,
present,씹하는ssiphaneun,,,
future,씹할ssiphal,,,
