0,1,2,3,4
Revised transcription,moreuda,,,
Revised transliteration,moleuda,,,
McCune–Reischauer,morŭda,,,
Yale,mōluta,,,
Stems,,,,
Stem 1,모르 (moreu),,,
Stem 2,몰라 (molla),,,
Stem 3,모르 (moreu),,,
Conjugation type,"Vowel-stem, 르(reu)-irregular",,,
Sentence-final forms,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,모른다moreundapast: 몰랐다mollatda,몰라mollapast: 몰랐어mollasseo,몰라요mollayopast: 몰랐어요mollasseoyo,모릅니다moreumnidapast: 몰랐습니다mollatseumnida
Interrogative,모르느냐moreuneunyapast: 몰랐느냐mollanneunya,몰라mollapast: 몰랐어mollasseo,몰라요mollayopast: 몰랐어요mollasseoyo,모릅니까moreumnikkapast: 몰랐습니까mollatseumnikka
hortative,모르자moreuja,몰라molla,몰라요mollayo,모릅시다moreupsida
Assertive,모르겠다moreugetda,모르겠어moreugesseo,모르겠어요moreugesseoyo,모르겠습니다moreugetseumnida
Connective forms,,,,
Cause/Reason,몰라molla,몰라서mollaseo,모르니moreuni,모르니까moreunikka
Contrast,모르지만moreujiman,모르는데moreuneunde,모르더니moreudeoni,
Conjunction,모르고moreugo,,,
Condition,모르면moreumyeon,몰라야mollaya,,
Motive,모르려고moreuryeogo,,,
Noun and determiner forms,,,,
Verbal nouns,모름moreum,모르기moreugi,,
Past-tense verbal nouns,몰랐음mollasseum,몰랐기mollatgi,,
Determiners,past,모른moreun,,
present,모르는moreuneun,,,
future,모를moreul,,,
Sentence-final forms with honorific,,,,
,Formal non polite(해라체),Informal non polite(해체),Informal polite(해요체),Formal polite(하십시오체)
Indicative,모르신다moreusindapast: 모르셨다moreusyeotda,모르셔moreusyeopast: 모르셨어moreusyeosseo,"모르세요, 모르셔요moreuseyo, moreusyeoyopast: 모르셨어요moreusyeosseoyo",모르십니다moreusimnidapast: 모르셨습니다moreusyeotseumnida
Interrogative,모르시느냐moreusineunyapast: 모르셨느냐moreusyeonneunya,모르셔moreusyeopast: 모르셨어moreusyeosseo,"모르세요, 모르셔요moreuseyo, moreusyeoyopast: 모르셨어요moreusyeosseoyo",모르십니까moreusimnikkapast: 모르셨습니까moreusyeotseumnikka
Assertive,모르시겠다moreusigetda,모르시겠어moreusigesseo,모르시겠어요moreusigesseoyo,모르시겠습니다moreusigetseumnida
Connective honforms with honorific,,,,
Cause/Reason,모르셔moreusyeo,모르셔서moreusyeoseo,모르시니moreusini,모르시니까moreusinikka
Contrast,모르시지만moreusijiman,모르시는데moreusineunde,모르시더니moreusideoni,
Conjunction,모르시고moreusigo,,,
Condition,모르시면moreusimyeon,모르셔야moreusyeoya,,
Motive,모르시려고moreusiryeogo,,,
Noun and determiner honforms with honorific,,,,
Verbal nouns,모르심moreusim,모르시기moreusigi,,
Past-tense verbal nouns,모르셨음moreusyeosseum,모르셨기moreusyeotgi,,
Determiners,past,모르신moreusin,,
present,모르시는moreusineun,,,
future,모르실moreusil,,,
