0,1,2,3,4,5,6,7
Note: Hover mouse over Devānagārī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
infinitive,direct,होना •,,,,,
indirect,होने •,,,,,,
Note: Hover mouse over Devnāgrī for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
singular,तू,हो •,,,,,
,,,,,,,
singular or plural,तुम,हो •,,,,,
आप,हूजिए •,,,,,,
Note: Hover mouse over Devnāgrī for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
conjunctive,होकर •,,,,,,
agentive / prospective,"होनेवाला, होनेवाली •",,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
,मैं (ma͠i),तू (tū),ये (ye),हम (ham),तुम (tum),ये (ye),
indicative,present,हूँ (hū̃),है (hai),है (hai),हैं (ha͠i),हो (ho),हैं (ha͠i)
past imperfect,था (thā),था (thā),था (thā),थे (the),थे (the),थे (the),
preterite,हुआ (huā),हुआ (huā),हुआ (huā),हुए (hue),हुए (hue),हुए (hue),
future,हूँगा (hū̃ṅgā),होगा (hogā),होगा (hogā),होंगे (hõṅge),होगे (hoge),होंगे (hõṅge),
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person,3rd person,
,मैं (ma͠i),तू (tū),ये (ye),हम (ham),तुम (tum),ये (ye),
indicative,present,हूँ (hū̃),है (hai),है (hai),हैं (ha͠i),हो (ho),हैं (ha͠i)
past imperfect,थी (thī),थी (thī),थी (thī),थीं (thī̃),थीं (thī̃),थीं (thī̃),
preterite,हुई (huī),हुई (huī),हुई (huī),हुईं (huī̃),हुईं (huī̃),हुईं (huī̃),
future,हूँगी (hū̃ṅgī),होगी (hogī),होगी (hogī),होंगी (hõṅgī),होगी (hogī),होंगी (hõṅgī),
अंगारा होना ‎(aṅgārā honā)  खड़ा होना ‎(khaṛā honā)  गर्भ होना ‎(garbh honā)  गायब होना ‎(gāyab honā)  ग़ायब होना ‎(ġāyab honā),,ठीक होना ‎(ṭhīk honā)  पेदा होना ‎(pedā honā)  मतलब होना ‎(matlab honā)  मालूम होना ‎(mālūm honā),,,,,
