0,1,2,3,4,5,6,7
Hindi verb set,,,,,,,
खिलाना ‎(khilānā),,,,,,,
खिलवाना ‎(khilvānā),,,,,,,
Declension of खाना,,,,,,,
,singular,plural,,,,,
direct,खाना ‎(khānā),खाने ‎(khāne),,,,,
oblique,खाने ‎(khāne),खानों ‎(khānõ),,,,,
vocative,खाने ‎(khāne),खानो ‎(khāno),,,,,
Conjugation of खाना ‎(khānā),,,,,,,
Note: Hover mouse over Devānagārī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
infinitive,direct,खाना •,,,,,
indirect,खाने •,,,,,,
Note: Hover mouse over Devnāgrī for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
singular,तू,खा •,,,,,
,,,,,,,
singular or plural,तुम,खाओ •,,,,,
आप,"खाइये, खाइए •",,,,,,
Note: Hover mouse over Devnāgrī for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
conjunctive,"खाकर, खाके •",,,,,,
agentive / prospective,"खानेवाला, खानेवाली •",,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
masculine,खाता •,खाते •,,,,,
feminine,खाती •,खाती •,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
masculine,खाया •,खाए •,,,,,
feminine,खायी •,खायी •,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
1st person,मैं खाऊं •,हम खाएं •,,,,,
2nd person,तू खाए •,तुम खाओ •,,,,,
3rd person,यह खाए •,ये खाएं •,,,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,masculine,,feminine,,,,
,singular,plural,singular,plural,,,
1st person,मैं खाऊंगा •,हम खाएंगे •,मैं खाऊंगी •,हम खाएंगी •,,,
2nd person,तू खाएगा •,तुम खाओगे •,तू खाएगी •,तुम खाओगी •,,,
3rd person,यह खाएगा •,ये खाएंगे •,यह खाएगी •,ये खाएंगी •,,,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person*,3rd person,
,,मैं,तू,ये,हम,तुम,ये
habitual,present,खाता हूँ •,खाता है •,खाता है •,खाते हैं •,खाते हो •,खाते हैं •
past,खाता था •,खाता था •,खाता था •,खाते थे •,खाते थे •,खाते थे •,
subjunctive,खाता हूँ •,खाता हो •,खाता हो •,खाते हों •,खाते हो •,खाते हों •,
presumptive,खाता हूँगा •,खाता होगा •,खाता होगा •,खाते होंगे •,खाते होगे •,खाते होंगे •,
contrafactual,खाता होता •,खाता होता •,खाता होता •,खाते होते •,खाते होते •,खाते होते •,
,,,,,,,
continuous,present,खा रहा हूँ •,खा रहा है •,खा रहा है •,खा रहे हैं •,खा रहे हो •,खा रहे हैं •
past,खा रहा था •,खा रहा था •,खा रहा था •,खा रहे थे •,खा रहे थे •,खा रहे थे •,
subjunctive,खा रहा हूँ •,खा रहा हो •,खा रहा हो •,खा रहे हों •,खा रहे हो •,खा रहे हों •,
presumptive,खा रहा हूँगा •,खा रहा होगा •,खा रहा होगा •,खा रहे होंगे •,खा रहे होगे •,खा रहे होंगे •,
contrafactual,खा रहा होता •,खा रहा होता •,खा रहा होता •,खा रहे होते •,खा रहे होते •,खा रहे होते •,
,,,,,,,
perfective,present,खाया हूँ •,खाया है •,खाया है •,खाए हैं •,खाए हो •,खाए हैं •
past,खाया था •,खाया था •,खाया था •,खाए थे •,खाए थे •,खाए थे •,
subjunctive,खाया हूँ •,खाया हो •,खाया हो •,खाए हों •,खाए हो •,खाए हों •,
presumptive,खाया हूँगा •,खाया होगा •,खाया होगा •,खाए होंगे •,खाए होगे •,खाए होंगे •,
contrafactual,खाया होता •,खाया होता •,खाया होता •,खाए होते •,खाए होते •,खाए होते •,
Note: Hover mouse over Devnāgrī or dot • for Latin-alphabet transliterations.,,,,,,,
,,,,,,,
,singular,plural,,,,,
,1st person,2nd person,3rd person,1st person,2nd person*,3rd person,
,,मैं,तू,ये,हम,तुम,ये
habitual,present,खाती हूँ •,खाती है •,खाती है •,खाती हैं •,खाती हो •,खाती हैं •
past,खाती थी •,खाती थी •,खाती थी •,खाती थीं •,खाती थीं •,खाती थीं •,
