0,1,2
Declension of बोली,,
,singular,plural
direct,बोली ‎(bolī),बोलियाँ ‎(boliyā̃)
oblique,बोली ‎(bolī),बोलियों ‎(boliyõ)
vocative,बोली ‎(bolī),बोलियो ‎(boliyo)
