0,1,2,3,4
Declension of सीधा,,,,
,masculine,,feminine,
,singular,plural,singular,plural
direct,सीधा ‎(sīdhā),सीधे ‎(sīdhe),सीधी ‎(sīdhī),सीधी ‎(sīdhī)
indirect,सीधे ‎(sīdhe),सीधे ‎(sīdhe),सीधी ‎(sīdhī),सीधी ‎(sīdhī)
vocative,सीधे ‎(sīdhe),सीधे ‎(sīdhe),सीधी ‎(sīdhī),सीधी ‎(sīdhī)
