0,1,2,3,4
Declension of ताज़ा,,,,
,masculine,,feminine,
,singular,plural,singular,plural
direct,ताज़ा ‎(tāzā),ताज़े ‎(tāze),ताज़ी ‎(tāzī),ताज़ी ‎(tāzī)
indirect,ताज़े ‎(tāze),ताज़े ‎(tāze),ताज़ी ‎(tāzī),ताज़ी ‎(tāzī)
vocative,ताज़े ‎(tāze),ताज़े ‎(tāze),ताज़ी ‎(tāzī),ताज़ी ‎(tāzī)
Declension of ताज़ा,,,,
,masculine,,feminine,
,singular,plural,singular,plural
direct,ताज़ा ‎(tāzā),ताज़ा ‎(tāzā),ताज़ा ‎(tāzā),ताज़ा ‎(tāzā)
indirect,ताज़ा ‎(tāzā),ताज़ा ‎(tāzā),ताज़ा ‎(tāzā),ताज़ा ‎(tāzā)
vocative,ताज़ा ‎(tāzā),ताज़ा ‎(tāzā),ताज़ा ‎(tāzā),ताज़ा ‎(tāzā)
