0,1,2
Noun class,singular,plural
M-wa class,mweusi,weusi
M-mi class,mweusi,myeusi
Ma class,jeusi,meusi
Ki-vi class,cheusi,vyeusi
N class,nyeusi,nyeusi
U class,mweusi,nyeusi
Pa class,peusi,peusi
Ku class,kweusi,kweusi
Mu class,mweusi,mweusi
