0,1,2
Noun class,singular,plural
M-wa class,mpana,wapana
M-mi class,mpana,mipana
Ma class,pana,mapana
Ki-vi class,kipana,vipana
N class,pana,pana
U class,mpana,pana
Pa class,papana,papana
Ku class,kupana,kupana
Mu class,mupana,mupana
