0,1,2,3
Case / #,Singular,Dual,Plural
Nominative,ὄγκινος,ὀγκίνω,ὄγκινοι
Genitive,ὀγκίνου,ὀγκίνοιν,ὀγκίνων
Dative,ὀγκίνῳ,ὀγκίνοιν,ὀγκίνοις
Accusative,ὄγκινον,ὀγκίνω,ὀγκίνους
Vocative,ὄγκινε,ὀγκίνω,ὄγκινοι
,,,
Dialectal forms:,,,
Notes:,,,
