0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,κείρω,κείρεις,κείρει,κείρετον,κείρετον,κείρομεν,κείρετε,κείρουσῐ(ν)
subjunctive,κείρω,κείρῃς,κείρῃ,κείρητον,κείρητον,κείρωμεν,κείρητε,κείρωσῐ(ν),
optative,κείροιμῐ,κείροις,κείροι,κείροιτον,κειροίτην,κείροιμεν,κείροιτε,κείροιεν,
imperative,,κεῖρε,κειρέτω,κείρετον,κειρέτων,,κείρετε,κειρόντων,
middle/passive,indicative,κείρομαι,"κείρῃ,κείρει",κείρεται,κείρεσθον,κείρεσθον,κειρόμεθᾰ,κείρεσθε,κείρονται
subjunctive,κείρωμαι,κείρῃ,κείρηται,κείρησθον,κείρησθον,κειρώμεθᾰ,κείρησθε,κείρωνται,
optative,κειροίμην,κείροιο,κείροιτο,κείροισθον,κειροίσθην,κειροίμεθᾰ,κείροισθε,κείροιντο,
imperative,,κείρου,κειρέσθω,κείρεσθον,κειρέσθων,,κείρεσθε,κειρέσθων,
,active,middle/passive,,,,,,,
infinitive,κείρειν,κείρεσθαι,,,,,,,
participle,m,κείρων,κειρόμενος,,,,,,
f,κείρουσᾰ,κειρομένη,,,,,,,
n,κεῖρον,κειρόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,ἔκειρον,ἔκειρες,ἔκειρε(ν),ἐκείρετον,ἐκειρέτην,ἐκείρομεν,ἐκείρετε,ἔκειρον
middle/passive,indicative,ἐκειρόμην,ἐκείρου,ἐκείρετο,ἐκείρεσθον,ἐκειρέσθην,ἐκειρόμεθᾰ,ἐκείρεσθε,ἐκείροντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
active,indicative,κερέω,κερέεις,κερέει,κερέετον,κερέετον,κερέομεν,κερέετε,κερέουσῐ(ν)
optative,κερέοιμῐ,κερέοις,κερέοι,κερέοιτον,κερεοίτην,κερέοιμεν,κερέοιτε,κερέοιεν,
middle,indicative,κερέομαι,"κερέῃ,κερέει",κερέεται,κερέεσθον,κερέεσθον,κερεόμεθᾰ,κερέεσθε,κερέονται
optative,κερεοίμην,κερέοιο,κερέοιτο,κερέοισθον,κερεοίσθην,κερεοίμεθᾰ,κερέοισθε,κερέοιντο,
