0,1,2,3,4,5,6,7,8,9
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἕζομαι,"ἕζῃ,ἕζει",ἕζεται,ἕζεσθον,ἕζεσθον,ἕζόμεθᾰ,ἕζεσθε,ἕζονται
subjunctive,ἕζωμαι,ἕζῃ,ἕζηται,ἕζησθον,ἕζησθον,ἕζώμεθᾰ,ἕζησθε,ἕζωνται,
optative,ἕζοίμην,ἕζοιο,ἕζοιτο,ἕζοισθον,ἕζοίσθην,ἕζοίμεθᾰ,ἕζοισθε,ἕζοιντο,
imperative,,ἕζου,ἕζέσθω,ἕζεσθον,ἕζέσθων,,ἕζεσθε,ἕζέσθων,
,,middle/passive,,,,,,,
infinitive,,ἕζεσθαι,,,,,,,
participle,m,,ἕζόμενος,,,,,,
f,,ἕζομένη,,,,,,,
n,,ἕζόμενον,,,,,,,
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
number,singular,dual,plural,,,,,,
,first,second,third,second,third,first,second,third,
middle/passive,indicative,ἑζόμην,ἕζου,ἕζετο,ἕζεσθον,ἑζέσθην,ἑζόμεθᾰ,ἕζεσθε,ἕζοντο
Notes:,"This table gives Attic inflectional endings. For conjugation in dialects other than Attic, see Appendix:Ancient Greek dialectal conjugation.",,,,,,,,
