0,1,2,3,4,5,6
,Singular,Dual,Plural,,,
Masculine/feminine,Neuter,Masculine/feminine,Neuter,Masculine/feminine,Neuter,
Nominative,महात्मा,महात्म,महात्मानौ,महात्मनी,महात्मानः,महात्मानि
Vocative,महात्मन्,,,,,
Accusative,महात्मानम्,महात्मनः,,,,
Instrumental,महात्मना,महात्मभ्याम्,महात्मभिः,,,
Dative,महात्मने,महात्मभ्यः,,,,
Ablative,महात्मनः,,,,,
Genitive,महात्मनोः,महात्मनाम्,,,,
Locative,महात्मनि,महात्मसु,,,,
