0,1,2,3,4
Neuter a-stem declension of द्वंद्व,,,,
Nom. sg.,द्वंद्वम् ‎(dvaṃdvam),,,
Gen. sg.,द्वंद्वस्य ‎(dvaṃdvasya),,,
,Singular,Dual,Plural,
Nominative,द्वंद्वम् ‎(dvaṃdvam),द्वंद्वे ‎(dvaṃdve),द्वंद्वानि ‎(dvaṃdvāni),
Vocative,द्वंद्व ‎(dvaṃdva),द्वंद्वे ‎(dvaṃdve),द्वंद्वानि ‎(dvaṃdvāni),
Accusative,द्वंद्वम् ‎(dvaṃdvam),द्वंद्वे ‎(dvaṃdve),द्वंद्वानि ‎(dvaṃdvāni),
Instrumental,द्वंद्वेन ‎(dvaṃdvena),द्वंद्वाभ्याम् ‎(dvaṃdvābhyām),द्वंद्वैः ‎(dvaṃdvaiḥ),
Dative,द्वंद्वा ‎(dvaṃdvā),द्वंद्वाभ्याम् ‎(dvaṃdvābhyām),द्वंद्वेभ्यः ‎(dvaṃdvebhyaḥ),
Ablative,द्वंद्वात् ‎(dvaṃdvāt),द्वंद्वाभ्याम् ‎(dvaṃdvābhyām),द्वंद्वेभ्यः ‎(dvaṃdvebhyaḥ),
Genitive,द्वंद्वस्य ‎(dvaṃdvasya),द्वंद्वयोः ‎(dvaṃdvayoḥ),द्वंद्वानाम् ‎(dvaṃdvānām),
Locative,द्वंद्वे ‎(dvaṃdve),द्वंद्वयोः ‎(dvaṃdvayoḥ),द्वंद्वेषु ‎(dvaṃdveṣu),
Masculine a-stem declension of द्वंद्व,,,,
Nom. sg.,द्वंद्वः ‎(dvaṃdvaḥ),,,
Gen. sg.,द्वंद्वस्य ‎(dvaṃdvasya),,,
,Singular,Dual,Plural,
Nominative,द्वंद्वः ‎(dvaṃdvaḥ),द्वंद्वौ ‎(dvaṃdvau),द्वंद्वाः ‎(dvaṃdvāḥ),
Vocative,द्वंद्व ‎(dvaṃdva),द्वंद्वौ ‎(dvaṃdvau),द्वंद्वाः ‎(dvaṃdvāḥ),
Accusative,द्वंद्वम् ‎(dvaṃdvam),द्वंद्वौ ‎(dvaṃdvau),द्वंद्वान् ‎(dvaṃdvān),
Instrumental,द्वंद्वेन ‎(dvaṃdvena),द्वंद्वाभ्याम् ‎(dvaṃdvābhyām),द्वंद्वैः ‎(dvaṃdvaiḥ),
Dative,द्वंद्वाय ‎(dvaṃdvāya),द्वंद्वाभ्याम् ‎(dvaṃdvābhyām),द्वंद्वेभ्यः ‎(dvaṃdvebhyaḥ),
Ablative,द्वंद्वात् ‎(dvaṃdvāt),द्वंद्वाभ्याम् ‎(dvaṃdvābhyām),द्वंद्वेभ्यः ‎(dvaṃdvebhyaḥ),
Genitive,द्वंद्वस्य ‎(dvaṃdvasya),द्वंद्वयोः ‎(dvaṃdvayoḥ),द्वंद्वानाम् ‎(dvaṃdvānām),
Locative,द्वंद्वे ‎(dvaṃdve),द्वंद्वयोः ‎(dvaṃdvayoḥ),द्वंद्वेषु ‎(dvaṃdveṣu),
देवताद्वंद्व ‎(devatādvaṃdva)  द्वंद ‎(dvaṃda)  द्वंद्वचर ‎(dvaṃdvacara)  द्वंद्वचारिन् ‎(dvaṃdvacārin)  द्वंद्वज ‎(dvaṃdvaja)  द्वंद्वदुःख ‎(dvaṃdvaduḥkha)  द्वंद्वभाव ‎(dvaṃdvabhāva)  द्वंद्वभिन्न ‎(dvaṃdvabhinna)  द्वंद्वभूत ‎(dvaṃdvabhūta),,द्वंद्वमोह ‎(dvaṃdvamoha)  द्वंद्वयुद्ध ‎(dvaṃdvayuddha)  द्वंद्वयुद्धवर्णन ‎(dvaṃdvayuddhavarṇana)  द्वंद्वयोधिन् ‎(dvaṃdvayodhin)  द्वंद्वलक्षणवाद ‎(dvaṃdvalakṣaṇavāda)  द्वंद्वविचार ‎(dvaṃdvavicāra)  द्वंद्वशस् ‎(dvaṃdvaśas)  द्वंद्वसम्प्रहार ‎(dvaṃdvasamprahāra),,द्वंद्वसहिष्णुता ‎(dvaṃdvasahiṣṇutā)  द्वंद्वसहिष्णुत्व ‎(dvaṃdvasahiṣṇutva)  द्वंद्वातीत ‎(dvaṃdvātīta)  द्वंद्वादिकोश ‎(dvaṃdvādikośa)  द्वंद्वाराम ‎(dvaṃdvārāma)  द्वंद्वालाप ‎(dvaṃdvālāpa)  द्वंद्विन् ‎(dvaṃdvin)  द्वंद्वीभू ‎(dvaṃdvībhū)
